date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-10-12,338,1439,36163158.82869196124080999,18.1690026882494,0.07300539222745551770528886849,6,0.02410877255514006,7576.474121,30.44324855884895168673121,0,0,0,0,0,506.41546021,283.65626919457407,0.000006311878433664527,0.00401812875919001,3313.24938306207,-29.856440849557398,8999999999,417,406,17771969.274482,71410.06084923734090968232482,43773.3233361626,175.8868493823581369273176556,460,1.8483392292274046,17771969.274482,71410.06084923734090968232482,0.0926987310551767,0.07245033228003823,0.05781856181581964
2016-10-13,339,1426,37137791.82866020868524593,12.7535613681319,0.05262656746848355054418382183,6,0.02475852788852442,4642.296338,19.15607055852796453159566,0,0,0,0,0,685.36714422,296.4803116785382,0.000006493759789596716,0.00412642131475407,3513.138495311884,-29.54138146807291,8999999999,364,356,13131647.869253,54186.71166553044616720960971,36886.6513181264,152.2098642290180886655491744,459,1.89402738347211813,13131647.869253,54186.71166553044616720960971,0.0927113491563902,0.07252729218250918,0.05799113495263778
2016-10-14,329,1433,38422969.52090420116386962,13.8301435315068,0.05904390927109556413572265658,6,0.02561531301678228,5048.002389,21.55102688394995775547782,0,0,0,0,0,543.28109317,307.97035101829965,0.000006674971361776746,0.00426921883613038,3712.169687535493,-24.843921561579087,8999999999,365,339,16566009.957294,70723.92174920297676801599172,48867.2860097168,208.6251379032535583355916764,487,2.07910957319549506,16566009.957294,70723.92174920297676801599172,0.09266223148684233,0.07290513874371028,0.058158925511816985
2016-10-15,336,1433,35718136.35539764818229263,10.1726928474576,0.04037218114082678953796528251,6,0.02381209090624422,3601.133268,14.29175212385272159578516,0,0,0,0,0,1230.2833434,291.91921836867937,0.000006227495616598483,0.00396868181770737,3383.0722305615827,-31.027248884306484,8999999999,354,340,7315387.993543,29032.44731944890351262351191,21515.8470398324,85.38955093955578532803704479,451,1.78987549978602387,7315387.993543,29032.44731944890351262351191,0.09283467335024555,0.07367739663997815,0.058784473477013814
2016-10-16,324,1427,35881974.14856302398305001,10.1557629191617,0.04048986917386499338836162338,6,0.02392131610169994,3392.024815,13.52361630407087669400185,0,0,0,0,0,1217.47993766,295.53210267444945,0.000006201283459964934,0.00398688601694999,3087.2590700360356,-27.62361629485728,8999999999,334,324,7392318.937329,29472.33300407159955853717671,22815.799189287,90.96399075330725838242275713,433,1.72632164533934567,7392318.937329,29472.33300407159955853717671,0.09280917696996528,0.07349843577699096,0.058749019460919864
2016-10-17,330,1412,33827781.06036866765954141,15.2490597142857,0.05731576149429560117091227916,6,0.02255185404275154,5764.144572,21.66535784484375753927348,0,0,0,0,0,322.34817317,284.39077014914983,0.000005880803623611921,0.00375864234045859,2935.1679259632792,-28.965781533494212,8999999999,378,368,27920120.999598,104941.7489398160540685256468,75869.8940206467,285.1677960321086955002063702,436,1.63876806043994524,27920120.999598,104941.7489398160540685256468,0.09293123353467676,0.07383581233692856,0.058944116358963614
2016-10-18,346,1437,34884177.21075781030948513,10.1370257666667,0.03929131147485672532380668383,6,0.02325611814308922,3649.329276,14.14487213094837460433412,0,0,0,0,0,971.78679558,301.2101950142981,0.0000060984313267095284,0.00387601969051487,3204.4443125680723,-25.03510066851718,8999999999,360,348,9261290.686316,35896.94505974279029770351892,26612.904271023,103.152140976272430464891612,451,1.74808488042220637,9261290.686316,35896.94505974279029770351892,0.09293227205560492,0.07419523881599867,0.05820182348118824
2016-10-19,321,1431,34334884.45472267283794026,10.759060361194,0.04104567715378093925740572956,6,0.02288992297235844,3604.285221,13.75030184651665280110254,0,0,0,0,0,1014.59631085,305.16070297913774,0.00000605899064874342,0.00381498716205974,3217.106897958665,-26.150943056898708,8999999999,335,325,8870523.086617,33840.93169619839406014849958,27293.9171895908,104.1259436806105606462157544,443,1.69003931279246482,8870523.086617,33840.93169619839406014849958,0.09294317819252347,0.07418490978756954,0.057841607703900885
2016-10-20,322,1420,33709352.31155128640941147,11.6033581823362,0.04346018766766138935400832379,6,0.02247290154353118,4072.778722,15.25452587134912444125866,0,0,0,0,0,597.58045378,305.9622277102755,0.000005958463471653996,0.00374548359058853,3075.8154722611253,-26.97419637422513,8999999999,351,346,15060733.566532,56409.73043567147273579107796,43528.1316951792,163.0339029932701870558918146,441,1.65175826344954173,15060733.566532,56409.73043567147273579107796,0.09295367454818748,0.07419788169651322,0.05781387138421084
2016-10-21,332,1433,38043644.06017966843728814,9.5349459450867,0.04030489885647074981489481826,6,0.02536242937627116,3299.091297,13.94549500433888704468242,0,0,0,0,0,1323.35083342,348.09303057990667,0.0000066999999999999985,0.00422707156271186,3469.3046991594274,-21.377049095380215,8999999999,346,340,6800917.618911,28747.96546724474272517998446,20002.69887915,84.552839609543360956411719,466,1.96981534822372676,6800917.618911,28747.96546724474272517998446,0.09327534800426547,0.07733318047613759,0.06009841237429853
2016-10-22,303,1425,33370146.64598816592781156,9.53833595,0.035366185493951892426418,6,0.02224676443313064,3052.267504,11.31717935806460557645376,0,0,0,0,0,1899.28378758,330.34026725280137,0.000005665004091174759,0.00370779407218844,2935.5400527133393,-30.265694521777515,8999999999,320,308,4738628.349187,17569.85810341965174558479828,15385.1569778799,57.04499384227170732886448836,443,1.64255277397947892,4738628.349187,17569.85810341965174558479828,0.09381847482592863,0.08053390083748946,0.06135617782774494
2016-10-23,331,1433,33495285.12582715165227235,12.8023555945946,0.04764650566342455900353296069,6,0.0223301900863659,4736.87157,17.6292070954670793879105,0,0,0,0,0,1426.66708074,334.1880400294691,0.000005708459380479257,0.00372169834772765,2978.372933779241,-28.882459663747362,8999999999,370,360,6308409.383322,23477.9967786990908565082533,17523.3593981167,65.21665771860870976913451676,443,1.64871236804334895,6308409.383322,23477.9967786990908565082533,0.09380559532292397,0.08058107396934487,0.061232440945491476
2016-10-24,340,1441,34700720.14510034442789378,10.4608020819209,0.040333040619817026527396438,6,0.02313381343263732,3703.123937,14.27789637941523278858814,0,0,0,0,0,969.86128721,352.7842193691687,0.0000059314991233196924,0.00385563557210622,3109.262203583995,-26.568871651198496,8999999999,354,349,9279677.534981,35779.05480154770529189768182,26589.3339111203,102.5187816663256340993507983,440,1.6964796517267368,9279677.534981,35779.05480154770529189768182,0.09374119874185649,0.08099342400235969,0.061401997568189655
2016-10-25,353,1418,34885615.13594193054002021,14.9609894863524,0.057991480147972761604184818,6,0.02325707675987874,6029.278763,23.37056649963295625619977,0,0,0,0,0,825.27432444,360.44811072552903,0.000005910679719462306,0.00387617945997979,3366.913579999339,-23.148941318905106,8999999999,403,380,10905464.682977,42271.53820569045961117703483,28698.5912709921,111.2408900149748733126792497,451,1.74815693645088529,10905464.682977,42271.53820569045961117703483,0.09371420242649832,0.08083995610256497,0.06142202326520227
2016-10-26,313,1428,34448211.03317898099588816,10.6383721428571,0.04071920985192812007278553806,6,0.02296547402467104,3425.55583,13.1115855723209074840272,0,0,0,0,0,730.41772632,357.77144784369875,0.000005669564582115724,0.00382757900411184,3123.191063696733,-23.02133892061947,8999999999,322,311,12321716.29294,47162.3425774799181819624096,39619.6665367846,151.6474037861091921360123897,451,1.72623813085443984,12321716.29294,47162.3425774799181819624096,0.0937118561869312,0.08083663147587442,0.06140112425479108
2016-10-27,324,1424,35255343.37236928962485705,9.44733045614035,0.03700765324671976438233651303,6,0.0235035622508577,3230.987016,12.6566174103781605939372,0,0,0,0,0,395.33549503,365.3497047860314,0.000005705939216832261,0.00391726037514295,3201.594148639481,-15.92124642090687,8999999999,342,335,22765474.165826,89178.2898711306934767548267,67956.6393009731,266.2038503615840251589866046,437,1.71184278393746915,22765474.165826,89178.2898711306934767548267,0.09367397338830069,0.08031931214879601,0.06119939210447818
2016-10-28,330,1426,33542305.55145393716053546,15.0160352236181,0.05596360463310631810656545217,6,0.02236153703678724,5976.382019,22.27351464397630044410626,0,0,0,0,0,908.59315769,347.67286097450693,0.000005398281122150794,0.00372692283946454,2495.0120066589616,-20.06646574328937,8999999999,398,380,9905423.48115,36916.749006466286408783421,26066.9038977632,97.14933949070091063039171693,433,1.61375758948814582,9905423.48115,36916.749006466286408783421,0.09375345452905215,0.08070706630601092,0.0614317996991813
2016-10-29,342,1434,31392119.353044986738163,19.9022966951501,0.0694194748136982455193167337,6,0.020928079571022,8617.694469,30.058632594331363679553,0,0,0,0,0,488.47473628,325.52789357563944,0.000004875302746931622,0.003488013261837,2113.736318794177,-13.15994597235623,8999999999,433,419,18424699.028472,64265.594556665625654023064,43973.0287075704,153.3785072951446713193108248,437,1.524261795422769,18424699.028472,64265.594556665625654023064,0.09385858787462675,0.07702557172484216,0.061887048218216265
2016-10-30,320,1436,33249826.23192763486270866,9.8573157183908,0.03641711497624001507093557567,6,0.02216655082374804,3430.34587,12.6731560117315311557658,0,0,0,0,0,598.05087491,347.29454010294853,0.000005282780829924028,0.00369442513729134,2466.420100601193,-14.160082640912405,8999999999,348,333,15048886.936853,55596.98618776499759404375302,45191.8526632222,166.9579164797746854513445557,437,1.61446378499631558,15048886.936853,55596.98618776499759404375302,0.09394157122397119,0.07667118032056433,0.062390031164106144
2016-10-31,319,1412,32507274.49501676061126348,12.5023017929155,0.04515730624966685081223212406,6,0.02167151633241912,4588.344758,16.57273139362777578516216,0,0,0,0,0,1289.346628,347.73275255065397,0.000005168022793687892,0.00361191938873652,2283.7284345615612,-17.646648656046043,8999999999,367,362,6980279.626555,25212.2073219565196988902886,19282.5404048481,69.64698155236619824394152261,460,1.6614829188187992,6980279.626555,25212.2073219565196988902886,0.0939373278264147,0.07659790274079896,0.06240903867380353
2016-11-01,333,1436,34416382.2391845575285546,18.6657570906801,0.07137864787644382888271601654,6,0.0229442548286724,7410.305565,28.337323206948201213651,0,0,0,0,0,517.68853065,377.1143240006146,0.000005234266510812387,0.0038240424714454,2230.6320958232673,-11.833519795584166,8999999999,397,387,17384970.819758,66480.8667795935439451382132,44922.4052190129,171.7851854769858255814242457,451,1.7246431546218754,17384970.819758,66480.8667795935439451382132,0.09401779230732207,0.07746199435095683,0.06294224219761234
2016-11-02,335,1432,33615010.90412126878801597,10.0842306114286,0.03766461355561227688859868526,6,0.02241000727190418,3529.480714,13.18261474446425956099742,0,0,0,0,0,1033.41272984,370.26334285227495,0.0000050447966101694885,0.00373500121198403,2066.5125350725107,-18.248960459390513,8999999999,350,338,8709008.258879,32528.15640209199189945370237,25766.2966239024,96.23714911861548441262507867,454,1.69569055024074962,8709008.258879,32528.15640209199189945370237,0.0939548398609397,0.0767975767543058,0.06283258716471693
2016-11-03,316,1430,33066628.462302930170447,12.68232282,0.04659573964161352229946,6,0.022044418977318,4438.812987,16.308508874564732804811,0,0,0,0,0,755.70333962,365.88103891029596,0.000005325208065458802,0.003674069829553,2376.8496293184353,-13.708107734425237,8999999999,350,334,11909435.260108,43756.096776177487780371724,35657.0367069102,131.0064427761226229312771406,462,1.697420261253486,11909450.260108,43756.151887224931075371724,0.0938847618660636,0.0758779524026888,0.06283817541661417
2016-11-04,316,1428,33649107.19079660031171829,7.94645515789474,0.02971012460272986158397164721,6,0.02243273812969026,2566.705016,9.59637024668174147805736,0,0,0,0,0,5609.93201165,377.3029135039095,0.0000053000000000000035,0.00373878968828171,2371.7681648063253,-14.425173812096565,8999999999,323,312,1604297.517386,5998.13101493872416919081006,5141.97922239103,19.22477889403438863443841706,453,1.69367172879161463,1604297.517386,5998.13101493872416919081006,0.09387295262622834,0.07577668064935648,0.06283688891188403
2016-11-05,397,1424,35138184.72600820725223195,13.3176710377778,0.05199542056640457588818183929,6,0.0234254564866083,5992.951967,23.39793925488202010725435,0,0,0,0,0,753.67811303,400.1176312782737,0.00000552367855055523,0.00390424274776805,2629.717710603628,-10.864301526140464,8999999999,450,423,11941437.390082,46622.2703281538792227064801,28230.3484399102,110.2181331634844828005924291,441,1.72177105176571005,11941437.390082,46622.2703281538792227064801,0.09388876986352111,0.0762838808219952,0.06281623347599075
2016-11-06,368,1423,33510108.25635520463776905,12.1726948631841,0.0453231469646890271657965679,6,0.0223400721733857,4893.423335,18.21990507980495838921825,0,0,0,0,0,876.10940886,382.7208736262578,0.0000052009520748100475,0.00372334536223095,2396.98144767564,-6.362403286046428,8999999999,402,386,10272689.58418,38248.771120894789232626371,26613.237264715,99.09027354352848864811592925,447,1.66433537691723465,10272709.58418,38248.845587802033851626371,0.09396767578744833,0.07472980017887833,0.06303555348816214
2016-11-07,348,1441,36958458.29712401463319661,10.3832500580475,0.04263876825573308902201978102,6,0.02463897220082034,3935.251772,16.16009316892283047310708,0,0,0,0,0,1029.93695948,427.39674478772656,0.000005815073056692,0.00410649536680339,2880.2986733612634,3.6724783434031174,8999999999,379,361,8738398.905082,35884.19461699904914636582798,24206.1465514737,99.40242866179060559886265584,460,1.8889878687295594,8738418.905082,35884.27674690638521416582798,0.09421286455484407,0.0769306120859811,0.06446533102686441
2016-11-08,387,1432,37164458.62458836570792025,15.3160671581197,0.06324592713917802579161244608,6,0.0247763057524785,7167.91943,29.5990939011352351345425,0,0,0,0,0,610.84956286,432.31462262379466,0.0000058010344827586226,0.00412938429207975,2682.729581384661,6.05721349095788,8999999999,468,427,14733578.521225,60840.60771167010648476769375,36359.6686679742,150.1430446627569085175373424,441,1.82105847280716975,15525578.521225,64111.08007099726848476769375,0.09421263473197052,0.07685520394777066,0.06291477724702023
2016-11-09,344,1414,35528912.3437080430724827,12.1630194265928,0.04801542789891656487770205544,6,0.0236859415651038,4390.850013,17.3335694715088767627249,0,0,0,0,0,1403.41179868,415.27851972159283,0.0000054714465225014696,0.0039476569275173,2769.954421520669,12.365714771380038,8999999999,361,350,6412943.091598,25316.0992213210556606296454,18322.6945474229,72.33171206091747107281016617,447,1.7646026466002331,6412943.091598,25316.0992213210556606296454,0.09423173717960012,0.07483721796774156,0.06261981736391559
2016-11-10,374,1430,37023012.03915878199519195,15.3661903440594,0.06321140557414755536295479817,6,0.0246820080288483,6207.940899,25.53740785195562223943695,0,0,0,0,0,559.57806238,437.85291899177724,0.000005766223845704267,0.00411366800480805,3149.102918012739,-10.017144036511398,8999999999,404,397,16083546.879457,66162.37220185261584977322885,40512.7125427128,166.655849374943426091390278,428,1.7606499060578454,16083546.879457,66162.37220185261584977322885,0.09420910819366501,0.057190609162186844,0.06285966722436913
2016-11-11,276,1428,44438195.90973726267614724,21.9910333960396,0.1085824278243738806087975293,6,0.02962546394311656,8884.377492,43.86730084104705566607792,0,0,0,0,0,408.11373491,532.6063006627987,0.000006898916423144349,0.00493757732385276,3651.040925456838,22.88250625517776,8999999999,404,370,22052676.078284,108886.7933344052912062494638,59601.8272386054,294.2886306335277873813373409,651,3.21436283782814676,22052676.078284,108886.7933344052912062494638,0.09510482090924133,0.061723083424295465,0.06739013101204003
2016-11-12,380,1442,43251686.44271638706138643,19.2466227866379,0.0924943215490441190313476163,6,0.02883445763168142,8930.432973,42.91736519875654043324361,0,0,0,0,0,356.24060385,516.4330805536728,0.000006827817942723545,0.00480574293861357,3646.079490058054,16.462730585230766,8999999999,464,442,25263824.229172,121411.444891717757219629064,57157.9733691674,274.6865269043387172099412416,422,2.02802352009492654,25263824.229172,121411.444891717757219629064,0.09513792256208178,0.06190892269548535,0.06738505160206569
2016-11-13,361,1420,41636652.01896156533071246,18.4636370941704,0.08541822586442020670765535682,6,0.02775776801572524,8234.782144,38.09652873553141959368576,0,0,0,0,0,208.09625327,490.44141851598175,0.00000657493015780245,0.00462629466928754,3461.7464921307687,8.363961812761353,8999999999,446,429,43249216.925402,200083.6217128477231166680911,100814.025467138,466.3953886080388289701428605,453,2.09571148518725562,43249216.925402,200083.6217128477231166680911,0.09516044661611656,0.06214518216026639,0.06744364043631887
2016-11-14,324,1427,38249199.73069512891833944,14.945817601467,0.06351839584895205443065204152,6,0.02549946648996336,6112.839399,25.97902390222137751240344,0,0,0,0,0,486.8254909,449.36208039685675,0.000006022744593804791,0.00424991108166056,3695.417178148873,7.086213429819646,8999999999,409,393,18487117.390769,78568.60506698883047493537064,47041.0518849084,199.9202876986415830630754927,492,2.09095625217699552,18487133.390769,78568.67306556613704389537064,0.09538188118884468,0.06267867870681793,0.06821921595466354
2016-11-15,334,1428,37522261.35434116984905441,15.7036816675063,0.06547084975766871005592228222,6,0.02501484090567354,6234.361622,25.99192735379447330614698,0,0,0,0,0,834.34687811,440.6421234721717,0.00000585268030391584,0.00416914015094559,3128.3438463144557,4.5713404702506715,8999999999,397,384,10786880.4153,44972.016242875870546903527,28090.8344148437,117.1146256324890377588870543,481,2.00535641260482879,10786880.4153,44972.016242875870546903527,0.09529823152452188,0.06279874092767956,0.06805808751141831
2016-11-16,344,1426,35127961.68865717314527108,18.2621177862408,0.07127899711334339627118984394,6,0.02341864112837352,7432.681939,29.01055182513074042497588,0,0,0,0,0,417.43559019,411.4510615202986,0.000005259896551724137,0.00390310685472892,3706.1984072364266,3.8435291571983887,8999999999,407,399,21560212.426581,84151.81291159994292815742252,54035.6201167444,210.906799277192992021614928,454,1.77201051204692968,21560212.426581,84151.81291159994292815742252,0.09515327430354875,0.06304301359926985,0.06836609820278787
2016-11-17,341,1431,35375245.62895663715190142,13.5747278912467,0.05335659261693968503212069969,6,0.02358349708859148,5117.672415,20.1154354165862380666707,0,0,0,0,0,1225.91277044,422.33389913953806,0.000005345418468731742,0.00393058284809858,3447.5955493569827,1.4077110525840022,8999999999,377,372,7341468.509038,28856.25020148061774584496604,20267.3884651559,79.66264947689278534089826862,466,1.83165160721393828,7539468.509038,29634.50560540413658584496604,0.09507905734970011,0.06280860703115529,0.06834200507085889
2016-11-18,349,1433,35709479.7656556800255974,8.53402151123595,0.03386060761211234130228889347,6,0.0238063198464156,3038.111658,12.0543763099120006455108,0,0,0,0,0,3858.89222301,428.68588449801615,0.000005293266510812393,0.0039677199744026,3466.548376270157,4.003494791851371,8999999999,356,344,2332275.554456,9253.8163032259700423679856,6779.87079783721,26.90062878844759010064180075,451,1.7894417084555726,2332275.554456,9253.8163032259700423679856,0.09502880299853111,0.06275139570718721,0.06836430252003303
2016-11-19,352,1430,35797755.01946609166406182,11.0971271401617,0.04413913764750178097212640371,6,0.02386517001562908,4117.034169,16.37562006722319773167242,0,0,0,0,0,742.46387067,443.58569850490466,0.000005294801870251314,0.00397752833593818,3533.7812871463384,6.195321371390363,8999999999,371,358,12121801.955042,48214.81075881038327325130356,34965.9272487207,139.0779664241395103772392863,447,1.77795516616436646,12517801.955042,49789.91197984190255325130356,0.09500234609383504,0.06264110857240869,0.06836899938555678
2016-11-20,353,1433,34946417.56210418471489032,9.69645583790524,0.03765071051351000415869484672,6,0.02329761171065808,3888.278791,15.09793491591750685279688,0,0,0,0,0,837.61833647,434.0973436238535,0.000005316534482758631,0.00388293528510968,3623.221233086536,-8.14124559985924,8999999999,401,391,10744750.451511,41721.17065787022769515672648,27480.1801828926,106.7037612733254560678506604,438,1.70072565487803984,10744750.451511,41721.17065787022769515672648,0.09501187639883002,0.058610853926687,0.06807988824981698
2016-11-21,353,1428,34552420.19793321219980307,7.84965996438356,0.03013608328115670010255405447,6,0.02303494680118158,2865.125887,10.99967039762219784092691,0,0,0,0,0,5377.78848315,435.1279371803486,0.00000521265634132086,0.00383915780019693,3988.6316500802045,3.5429078705807324,8999999999,365,354,1673550.387337,6425.02402356743705637827541,4727.54346705367,18.14978537730913533409287923,433,1.66235532748527069,1673550.387337,6425.02402356743705637827541,0.09501918324144408,0.05342422863797124,0.06808023053636361
2016-11-22,346,1421,33457936.13170622154050847,12.5615786082474,0.04669827720387187929406844452,6,0.02230529075694918,4873.8925,18.118931555102321880525,0,0,0,0,0,1328.77227475,421.2050732645121,0.000004970000000000005,0.00371754845949153,3481.4684333920836,-0.11150522821532793,8999999999,388,384,6773169.616833,25179.58627493235567210892449,17638.4625438359,65.57183925763620348804975993,432,1.60598093450034096,6773169.616833,25179.58627493235567210892449,0.09479682745798779,0.05376601809276091,0.06815513605758607
2016-11-23,356,1433,33081598.70816053680979597,11.2689031061008,0.04142148116428799634628974622,6,0.02205439914122418,4248.376471,15.61589839893656874137813,0,0,0,0,0,896.65115296,418.94563887823904,0.000004958895382817069,0.00367573319020403,3381.228341371483,-4.665959179433409,8999999999,377,366,10037348.381556,36894.61458772609323392887068,27424.4491299344,100.8049578899619069587165156,440,1.6173226036897732,10037348.381556,36894.61458772609323392887068,0.0947862897149889,0.05338042315633536,0.06814844394381563
2016-11-24,357,1431,31974803.8191571440196989,13.1949653669251,0.04687849211720904730907914761,6,0.0213165358818066,5106.451597,18.1419764493598526358567,0,0,0,0,0,475.2010472,407.04001627718526,0.000004818243717124486,0.0035527559803011,3173.7984083110787,-8.34387269779238,8999999999,387,378,18939352.200393,67286.8967929750280476783323,50104.106350246,178.0076634734787973931390706,428,1.5205795595688708,18939352.200393,67286.8967929750280476783323,0.0948262382799862,0.053687288716046444,0.06810044576437908
2016-11-25,349,1418,32033586.30079242263284981,8.8078155982906,0.03134954679118412519955746521,6,0.02135572420290114,3091.543275,11.00369092370562580947225,0,0,0,0,0,1399.00135162,418.37691923870466,0.000004811894798363535,0.00355928736715019,3070.6596224189843,-7.009434336258854,8999999999,351,347,6433160.331546,22897.46629892340572957689374,18539.3669497003,65.98693457903002974828558806,426,1.51625641840598094,6433160.331546,22897.46629892340572957689374,0.09482643023818632,0.05366196505084177,0.06809838553656025
2016-11-26,355,1437,32966823.12145183965276502,8.961951672,0.03282745284740566958788656,6,0.02197788208340988,3360.731877,12.31029481777712609545746,0,0,0,0,0,3303.68390096,435.9727514091688,0.000004986001168907068,0.00366298034723498,3681.914779490085,-6.491272051291482,8999999999,375,362,2724231.575658,9978.80672295223752897411684,7525.50159021547,27.56576442804485646903692114,430,1.5750815493110414,2724231.575658,9978.80672295223752897411684,0.09482175218326414,0.0537628079614971,0.06778525945557946
2016-11-27,346,1427,32642445.3748668616246118,9.44203612430939,0.0342456831610593953872981552,6,0.0217616302523292,3418.017077,12.3969373043035041042914,0,0,0,0,0,1859.49953358,435.4165019329853,0.000004983830508474577,0.0036269383753882,3419.410117717495,-2.6827618489334064,8999999999,362,350,4840011.969072,17554.4251479654425843937504,13828.60562592,50.155500422758407383982144,438,1.5885990084200316,4840011.969072,17554.4251479654425843937504,0.09453867046229043,0.05303382953357079,0.06778651538097452
2016-11-28,343,1418,33576804.48781432394538388,8.19655401886792,0.03057934353287958362849258287,6,0.02238453632769672,3040.921541,11.34493645069833179384092,0,0,0,0,0,3522.300613,457.5648370538395,0.000005110047340736407,0.00373075605461612,3484.5724752877404,6.959342598694043,8999999999,371,362,2555148.179514,9532.63454116321217411816568,7058.42038539779,26.33324458884865220857194637,438,1.63407115192186056,2555148.179514,9532.63454116321217411816568,0.09427451058731107,0.051810708411811145,0.06517578153145427
2016-11-29,343,1437,33530754.92050368056397452,10.4472713628809,0.03892276618840874408549860533,6,0.02235383661615288,3771.464962,14.05111859401553835923176,0,0,0,0,0,1813.2749788,467.7346604265337,0.00000509213091759205,0.00372563943602548,3417.6608023362696,0.8449027270593252,8999999999,361,346,4963395.019636,18491.82022172834327039632528,14345.0723110867,53.44456711482178197758768912,430,1.6020249574909564,4963395.019636,18491.82022172834327039632528,0.0942545705164259,0.050749939525981044,0.06451899111086587
2016-11-30,348,1428,33313076.82694491701881707,9.95020325203252,0.03683020949061185614383642888,6,0.02220871788709758,3671.625,13.59034730203577536125,0,0,0,0,0,1918.93016637,468.1778508065027,0.000004987106954997083,0.00370145298118293,3085.3977944813914,2.4788369509467327,8999999999,369,361,4690113.354164,17360.23405685620899876122052,12992.0037511468,48.08929101622213227480808412,432,1.59902768787102576,4690113.354164,17360.23405685620899876122052,0.09424721909886723,0.050584792902752244,0.0644602679855551
2016-12-01,351,1431,32501240.71846767103088012,12.8962365208333,0.046571520841385402479985196,6,0.02166749381471928,5571.174177,20.11889700347854587333876,0,0,0,0,0,700.04573524,458.2633718129397,0.000004791520748100532,0.00361124896911988,3372.269669576224,-5.564621834471647,8999999999,432,385,12856302.875503,46427.31050585315769512229964,33392.994481826,120.5904168983199839158753009,440,1.5889495464127472,12856302.875503,46427.31050585315769512229964,0.09426970070590591,0.04964299545693839,0.06451349557591232
2016-12-02,297,1416,31189174.89076681612286308,18.397511867713,0.06375591280675719142822826396,6,0.02079278326282152,8205.290293,28.43513711181371430791756,0,0,0,0,0,553.64408284,445.0913140930918,0.00000448718527177089,0.00346546387713692,3097.5087913480356,-7.216526034376623,8999999999,446,412,16255930.9815,56334.34160561916734548698,41138.181993932,142.5628836710558190729731694,645,2.2352242007533134,16948930.9815,58735.90807247505290548698,0.09432079987028352,0.050011586267754746,0.06428733881761896
2016-12-03,294,1432,30544824.36163827062610754,9.94230628980892,0.03374288882284086628161002874,6,0.02036321624335476,3121.884175,10.5952670903720290258205,0,0,0,0,0,1365.62333657,439.8314747681672,0.000004429999999999995,0.00339386937389246,2819.7759466681223,-7.626432502907281,8999999999,314,300,6590397.042879,22366.94668561847158975479234,21967.99014293,74.5564889520615719658493078,445,1.5102718713821447,6590397.042879,22366.94668561847158975479234,0.09433427554933982,0.0500606871358899,0.06374204517028825
2016-12-04,274,1430,28348401.34215701762829924,8.30092805501618,0.0261464488935684408747959183,6,0.01889893423020456,2564.986769,8.07925270811264942724444,0,0,0,0,0,5317.09148579,417.27588987513104,0.000004109999999999998,0.00314982237170076,2697.969915597546,-15.75288704863285,8999999999,309,269,1692654.719793,5331.56170396887261064514268,6292.39672785502,19.81993198501440077166410382,549,1.72925248206371724,1692654.719793,5331.56170396887261064514268,0.09450987616204304,0.05158532860510127,0.06426843433417782
2016-12-05,241,1433,29572525.64988609381631423,11.0181784915825,0.03620392956595007569377003102,6,0.01971501710211462,3272.399012,10.75256708108716426645924,0,0,0,0,0,1347.22299419,440.46912180319487,0.000004365569257744002,0.00328583618368577,3065.0955369638486,-15.839347193147926,8999999999,297,254,6680408.542449,21950.72811058243939832225073,26300.8210332638,86.42018941174195466405671613,549,1.80392406484348773,6680408.542449,21950.72811058243939832225073,0.0945349659334994,0.05155201542820357,0.06455628958272443
2016-12-06,308,1425,28910916.79858498591091141,18.6303288463542,0.05984665414078563731882231858,6,0.01927394453453154,7154.046277,22.98111519006164361267943,0,0,0,0,0,386.10023845,430.44097039517743,0.000004231656925774406,0.00321232408908859,2491.695520414207,-13.72478842081323,8999999999,384,370,23310008.911522,74879.30314335182394292973398,63000.0240851946,202.3764949820319739664267896,510,1.6382852854351809,23310008.911522,74879.30314335182394292973398,0.09442186341365409,0.051056672221308365,0.0634676272534263
2016-12-07,247,1430,30609865.74811275380538735,14.9441614505119,0.05082653064101308295436471554,6,0.0204065771676759,4378.639305,14.89217347781687854020825,0,0,0,0,0,1019.78760067,454.9737321064168,0.000004445949152542374,0.00340109619461265,2509.307173756259,-17.177644418964537,8999999999,293,278,8825367.157888,30015.9226567523350675520832,31745.9250283741,107.9709448084616344868087924,522,1.7753722135878033,8825367.157888,30015.9226567523350675520832,0.09449517197109802,0.048709627962190014,0.06394883475880421
