date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-09-14,709,8634,5763067,667.48517488997,418204819.8834253943900187277,0.15311510031679,0.5105470143011689371404648481,0.1,0.333440015547039,145,483.48802254320655,34536,10.0506369074178,115156.84376932538904,34536,115156.84376932538904,285.51337521,198.2472530428785,0.0005134036178097296,3.33440015547039,-25.270743992946308,12.93900402090738,125421305.29754263,947,882,439283.46686391,1464746.860206593417884164625,498.05381730602,1660.710725857814305555678748,3.52000859,11.7371171897531082906501,439283.46686391,1464746.860206593417884164625,0.06791874537839242,0.08148263878496477,0.07044769240780216
2018-09-15,1245,8604,5827220,677.268712226871,417802798.8997904815287415636,0.118435448577681,0.3944235551238289910752740516,0.1,0.333028295042197,216.5,721.006258766356505,34416,10.0129730313182,114615.01802172251952,34416,114615.01802172251952,531.53646426,198.54280982315302,0.0005104534618180072,3.33028295042197,-41.79713720873194,-8.746334757323718,125455645.99754263,1828,1784,236024.5334647,786028.479678790109251099459,132.300747457791,440.5989235867641583682140683,1.95570183,6.5130404605580460012051,236024.5334647,786028.479678790109251099459,0.06783751135844833,0.0713969123309396,0.07010966750854203
2018-09-16,2519,8603,6168072,716.967569452517,445135354.4019095417172319977,0.113825757575758,0.4037602108438204101663785396,0.1,0.354717789227182,480.8,1705.483130604291056,34412,10.0090684359135,122065.48562885786984,34412,122065.48562885786984,543.49415437,215.14540404596073,0.0005459376559286739,3.54717789227182,-36.42924936180375,-10.556972398735043,125490000.19754263,4224,4154,230894.84806428,819025.1004930748484985925896,55.5837380992489,197.165406955482571575456636,2.081262765,7.3826092680165202247823,230894.84806428,819025.1004930748484985925896,0.0678168185173278,0.07065255190342395,0.07070189239446358
2018-09-17,3774,8640,6144341,711.150578703704,421759976.4803221022329222548,0.124866247964643,0.4195471609681779966301316242,0.1,0.335997251304433,536.8,1803.633245002196344,34560,10.0493265440335,116120.6500508120448,34560,116120.6500508120448,24.07019018,189.6388693943614,0.0005368573266349266,3.35997251304433,-39.652714200168035,-8.161743320679014,125524829.39754263,4299,4253,5214949.63161714,17522087.41914424485684240782,1227.35707303485,4123.8860290876382301256849,39.4927866,132.694677439525441029978,5219949.63161721,17538887.28170970170491832092,0.06790090256341977,0.06982018072233107,0.07057967974386116
2018-09-18,3399,8640,6266862,725.33125,429821720.3015288940778668026,0.109360791655523,0.374370427282921469205733229,0.1,0.342326003328648,408.9,1399.771027610841672,34560,10.0465772957206,118307.8667503807488,34560,118307.8667503807488,432.62543746,195.05893341302647,0.0005399167595487152,3.42326003328648,-48.5236103459328,-10.783511364432274,125559179.29754263,3739,3696,290226.067230939,993519.2965695884235013064047,78.52436883954,268.8093334874435332899714192,0.9,3.080934029957832,290226.06723094,993519.2965695918467613396912,0.06778982082752796,0.06929664370346927,0.06991160230026333
2018-09-19,805,8624,5728610,664.263682745826,423179319.3190505177745523944,0.112076455256299,0.3776332076892071868325991251,0.1,0.336942497713393,129,434.65582205027697,34496,10.0251980017263,116231.68401121204928,34496,116231.68401121204928,412.83847516,192.87380949248697,0.0005277961116694325,3.36942497713393,-46.03240669722991,-9.70453749368007,125593928.39754263,1151,1130,304220.50257645,1025048.159937327733901713948,270.106550952611,910.1037592672260171340301912,2.317941345,7.81012946337441594933585,305220.40257645,1028417.247971963950508713948,0.06773563578069305,0.06918733448676574,0.06986168378142822
2018-09-20,927,8638,5813662,673.033341051169,419580247.949915553171413599,0.133968058968059,0.4474339252502486349339515156,0.1,0.333985525129484,218.1,728.422430307404604,34552,10.0387274926316,115398.67864273931168,34552,115398.67864273931168,70.20362088,186.86471387219703,0.0005139340160475062,3.33985525129484,-45.1633239639837,-19.18306364532681,125628273.19754263,1628,1563,1789484.24066223,5976618.338285108116386581893,1144.92289869624,3823.876755538347285407839402,5.320083,17.76830714487440627172,1789514.49066223,5976719.368906459785296581893,0.06773558576924384,0.06625737906869945,0.06985728762588599
2018-09-21,823,8639,5743016,664.777867808774,431284893.1908146792902564937,0.149251379038613,0.5122418977287687174911702151,0.1,0.343207480579624,189.4,650.034968217807856,34556,10.0371133523259,118598.77698909486944,34556,118598.77698909486944,110.9720379,189.666540574886,0.0005091235799735978,3.43207480579624,-35.901540388615324,-10.333215098434001,125663022.39754263,1269,1195,1132384.56075365,3886428.521435243859442736276,947.602142890084,3252.241440531585910988420484,10.00021,34.3214687936716172104,1132384.56075365,3886428.521435243859442736276,0.06777635156026401,0.06520242085019512,0.06980720036558287
2018-09-22,1661,8630,5971365,691.931054461182,420485733.2298439123609999626,0.125205684367988,0.4188409551456233199776970441,0.1,0.334522316027299,334.8,1119.980714059397052,34520,10.0239174468657,115477.1034926236148,34520,115477.1034926236148,329.31289876,186.4579177844823,0.0004988792942902872,3.34522316027299,-42.84607140965373,-26.913789893581225,125697363.99754263,2674,2587,381695.84146678,1276857.769054559974386816272,147.543811931496,493.566976828202737866539093,2.15563536,7.2110813313754044969264,381695.84146678,1276857.769054559974386816272,0.06766420839812344,0.055425085211880554,0.06959816867145842
2018-09-23,1452,8626,5916014,685.835149547878,439751395.3730173691247375241,0.124714346170123,0.4361930840169338336444101661,0.1,0.349753735165257,294.7,1030.724257532012379,34504,10.0165334251765,120679.02878142027528,34504,120679.02878142027528,458.22508476,199.018521442209,0.0005217762116719702,3.49753735165257,-40.44414607947077,-30.96963120404817,125731722.39754263,2363,2287,274388.56269462,959684.2468906964011092481734,119.977508830179,419.62581849177709145313891,2.92878175,10.2435235654633793565975,274388.56269462,959684.2468906964011092481734,0.06736973098904828,0.05233854900931501,0.06985193090092869
2018-09-24,1754,8633,5985777,693.360013900151,417720565.3387896439021411621,0.130255979857323,0.4326319265450133188716109793,0.1,0.332139781236071,310.4,1030.961880956764384,34532,10.021890074923,114694.50925644003772,34532,114694.50925644003772,151.5739754,187.11006681874764,0.0005050368865015398,3.32139781236071,-42.270212455755164,-33.62549699516242,125766496.19754263,2383,2324,829736.7398639,2755885.792619264977223107369,357.029578254695,1185.837260163210890899591033,1.682940705,5.58971557591979100170055,829736.73986391,2755885.792619298191201230976,0.06744515959966806,0.05282863504447408,0.0698161916229182
2018-09-25,2755,8638,6266623,725.47152118546,405021383.5286786553081426287,0.125247127972215,0.4032385670720065654715067843,0.1,0.321954342267602,468.8,1509.321956550518176,34552,10.0249540235288,111241.66434030184304,34552,111241.66434030184304,214.620976,181.2868393387102,0.0005017644370971638,3.21954342267602,-47.182019102080034,-33.055194109104605,125800876.19754263,3743,3667,586153.68610118,1887147.244764358510316079704,159.845564794431,514.6297367778439069952132446,2.9,9.336675925760458,586153.68610118,1887147.244764358510316079704,0.06592108082108618,0.05270616869536601,0.06985619419194845
2018-09-26,1900,8635,5956898,689.855008685582,396158752.7299216947175949078,0.144199154532644,0.4539711540680331381125264143,0.1,0.314822341045878,307,966.50458701084546,34540,10.0187026247665,108739.6365972462612,34540,108739.6365972462612,375.08244477,177.05447385524795,0.0004870959987442541,3.14822341045878,-48.75723792555783,-37.677331049045165,125835654.29754263,2129,2053,335487.986844981,1056191.134113056403809950383,163.413534751573,514.4623156907215143972566609,0.9,2.833401069412902,335487.98684498,1056191.134113053255586539924,0.06577042416126884,0.051381770209089093,0.0697737358092667
2018-09-27,2046,8613,6189936,718.673632880529,417947922.9532274666708157783,0.128243890148652,0.4258302617247217525976091415,0.1,0.332047211942126,509,1690.12030878542134,34452,9.99044813938524,114396.90545830124952,34452,114396.90545830124952,268.76642252,188.06846164507883,0.0004972329439601779,3.32047211942126,-47.79797043562067,-33.51373099090228,125870029.29754263,3969,3870,468324.97942468,1555060.037008185181329360697,121.014206569685,401.8242989685241177720605031,2.543992295,8.4472554875700052991917,468324.97942468,1555060.037008185181329360697,0.06590033747715925,0.05290500642485621,0.06996737128459328
2018-09-28,403,8612,5610807,651.510334417092,409668860.3349283193128715124,0.205534351145038,0.6687696372288827150090810653,0.1,0.325380956274777,107.7,350.435289907934829,34448,9.9865631915378,112087.23181753518096,34448,112087.23181753518096,338.45314173,184.01091796019855,0.0004912800215815948,3.25380956274777,-46.16689515377933,-33.26958203826948,125904375.29754263,524,463,371999.42849772,1210415.297782586643846380084,804.31712418514,2617.094750155394206260602138,19.9,64.750810298680623,372398.82849772,1211714.869321948103184380084,0.06578765125518393,0.052884531612181845,0.06970799051166715
2018-09-29,1259,8639,5807177,672.204769070494,412868909.3557084599289248705,0.144087938205585,0.4723665553115432805389342736,0.1,0.327832128902816,242.5,794.9929125893288,34556,10.0151086173481,113285.67046365709696,34556,113285.67046365709696,789.4358014,185.5549526395336,0.0004978846857677504,3.27832128902816,-42.34610277251225,-28.27240505996322,125939123.39754263,1683,1587,159530.54469333,522992.3809184020954409341728,100.52334259189,329.5478140632641630735976224,1.80388484,5.9137140739271561570944,159530.54469333,522992.3809184020954409341728,0.06532665934711859,0.05211030252815457,0.06923512068576536
2018-09-30,1172,8631,5894093,682.898041941838,421915076.5394950147474374454,0.151065891472868,0.5059554592709703796229966986,0.1,0.334923690806698,311.8,1044.292067935284364,34524,10.003104280204,115629.05501410441752,34524,115629.05501410441752,425.97813459,190.48664601455835,0.0005071155273563772,3.34923690806698,-42.87023168435139,-25.887117543263656,125973494.29754263,2064,1949,295727.60681306,990461.8154726206435228187588,151.732994773248,508.189746266096368627096151,2.94187967,9.8530519698559074602966,295727.60681306,990461.8154726206435228187588,0.062110757411439656,0.052446388466908536,0.06930423255249
2018-10-01,980,8635,5795276,671.137927041112,412674751.8741255798548281243,0.157063326374391,0.514379493221737111640540189,0.1,0.327498153194345,225.7,739.163331759636665,34540,10.004978371916,113117.862113326763,34540,113117.862113326763,239.99621291,186.80424245429202,0.0004990969898965532,3.27498153194345,-40.16928178542583,-30.595160799405434,126008268.39754263,1437,1365,525042.73659474,1719505.265828822901587247453,384.646693476037,1259.710817457134289032614108,2.89554355,9.4828516511879756122475,525042.73659479,1719505.265828986650663844626,0.06014948709253261,0.05151130714964982,0.06899150389269161
2018-10-02,4110,8639,6478796,749.947447621252,409994863.9532021148445786194,0.110560846560847,0.3596353488902593383316009042,0.1,0.325282738037226,522.4,1699.277023506468624,34556,10.006885496906,112404.70295614381656,34556,112404.70295614381656,141.75771598,184.2922478075461,0.0004997644561875697,3.25282738037226,-39.634259676802415,-28.497015846675172,126042613.39754263,4725,4662,889141.113244557,2892222.558176567316387078789,190.720959511915,620.3823591112263326206054779,1.9,6.180372022707294,889141.11324455,2892222.558176544546595416183,0.06004574528511116,0.05131151815075718,0.06879998184361902
2018-10-03,2671,8619,6120216,710.084232509572,400760441.7009515776106506324,0.110849909584087,0.3523571534148513089226832748,0.1,0.317868688154017,367.8,1169.121035030474526,34476,9.98096745500651,109588.40892797890092,34476,109588.40892797890092,237.5444576,179.48268471295935,0.0004917175500457256,3.17868688154017,-43.480017421291514,-27.53755282715135,126077357.29754263,3318,3264,530752.67919179,1687096.578689241230626019204,165.671929899445,526.6191902108084770548282056,0.703837665,2.23727955246936485650305,540753.17919179,1718885.036848083700711019204,0.06000169919550943,0.05114317736408996,0.0681776702957245
2018-10-04,1831,8639,5999430,694.458849403866,404125921.7150059951722240367,0.118768424500491,0.38059427077363655787634167,0.1,0.320450719435167,362.6,1161.954308671915542,34556,10.001401741418,110734.95060801630852,34556,110734.95060801630852,378.04553153,181.20790926578425,0.0004895901198242192,3.20450719435167,-41.68581846774655,-28.031827215768278,126111722.39754263,3053,2978,333588.71320894,1068987.43143256419788854793,112.018372467747,358.9636804724602955176505875,2.45870119,7.8789256521160123074873,333590.71320895,1068993.840446984946300491446,0.05992165863504822,0.051039870986070934,0.06815419586999899
2018-10-05,762,8636,5728877,663.371584066698,412586441.7086063633462839962,0.214424951267057,0.7013178461624719068940151445,0.1,0.327069140983043,220,719.5521101626946,34544,9.99516821530865,112982.76406118237392,34544,112982.76406118237392,221.50311784,183.9686103766756,0.0004966768590761058,3.27069140983043,-40.34056684332981,-13.46985062610844,126146551.29754263,1026,931,569502.37326869,1862666.520127947487517728237,614.728542716101,2010.587364039130090404040753,4.00076432,13.0852654941800815942576,572312.27326869,1871856.835920430012774728237,0.059711481399465687,0.042359355639249044,0.0682201109792575
2018-10-06,1574,8637,5988175,693.316545096677,409454295.1719726273462954842,0.136857501044714,0.4440996655913794101450615895,0.1,0.324497862522189,327.5,1062.730499760168975,34548,9.99360510956034,112107.52154416585572,34548,112107.52154416585572,263.8865534,181.71485448606114,0.0004953804086866081,3.24497862522189,-39.23777621141257,-14.364620000034616,126180891.29754263,2393,2264,478163.39889393,1551630.008774251168826824128,211.202914705799,685.3489438048797332904447401,1.89219692,6.1401385601106945745788,478163.39889393,1551630.008774251168826824128,0.059551248537122736,0.04233988640938824,0.06785295423056338
2018-10-07,1141,8635,5828739,675.01320208454,408672648.7904329731987907065,0.113975155279503,0.3690392910328941550051484905,0.1,0.323789241723684,220.2,712.983910275552168,34540,9.98854061170099,111836.8040913604536,34540,111836.8040913604536,255.69418549,189.27051928247224,0.00049323767976121,3.23789241723684,-37.337753857786126,-9.762362019743032,126215635.39754263,1932,1884,493619.49767351,1598286.828517316012602664108,262.006102799103,848.3475735229916034888905545,2.549911415,8.2563388352541610745286,493619.49767351,1598286.828517316012602664108,0.05955029470163401,0.04130122594864249,0.06569455390651047
2018-10-08,4215,8639,6650872,769.865956707952,411445375.9983487922725505516,0.113517975055026,0.3699520903389021598902875384,0.1,0.325897365733994,618.9,2016.978796527688866,34556,9.99044869610448,112617.09370303896664,34556,112617.09370303896664,220.13368846,190.38331182669984,0.000493433603886558,3.25897365733994,-30.31406480507795,-3.5052301673970354,126249985.19754263,5452,5363,573515.058413922,1869070.467458748709009982645,107.237564500084,349.484397783066467963346555,1.69565461,5.5260937059370295981234,575115.05841395,1874284.825310583864272388163,0.05951683405233938,0.03989328674251384,0.06516743394523385
2018-10-09,812,8640,5824967,674.18599537037,413656225.5602297692330577139,0.238193869096935,0.7802234456231500912940769644,0.1,0.327558156127701,287.5,941.729698867140375,34560,9.98884907162033,113204.0987577334656,34560,113204.0987577334656,374.59842161,191.34002369977753,0.0004970210207978889,3.27558156127701,-30.981918083769944,-11.940461229527031,126284819.29754263,1207,1098,337120.53231171,1104265.799568127739034976787,307.214174027086,1006.305083806069414508489093,2.165642,7.09373700352706649042,337321.16308174,1104922.982019062815181412797,0.05877488592059791,0.035408198359181894,0.06375192551390271
2018-10-10,459,8637,5684882,658.200995716105,423010768.181635300649134268,0.165477888730385,0.5541434054441871824453904535,0.1,0.33487459242791,116,388.4545272163756,34548,9.98266622421912,115692.4741919943468,34548,115692.4741919943468,211.86632425,195.4414184539026,0.0005128952956555972,3.3487459242791,-31.61643754082066,-5.774055081059791,126319158.79754263,701,629,596221.03343627,1996592.755689182166695542957,947.887175574356,3174.23331588105232462774676,33.02425692,110.589845763195864186372,596221.03343627,1996592.755689182166695542957,0.05880710995894756,0.03483403931954974,0.0636415059770117
2018-10-11,1580,8632,5953423,689.6921918443,374980145.0287841586487360258,0.135171026156942,0.40114663121100054442506105,0.1,0.296769686978069,335.9,996.849378559333771,34528,9.97414214874004,102468.63751978766432,34528,102468.63751978766432,32.17846693,164.4486919390968,0.00048182750794782095,2.96769686978069,-44.62190364594943,-9.65882343706419,126353924.09754263,2485,2407,3926660.78120165,11653138.90906273556791016614,1632.59687627821,4845.052639344576245266125765,3.28688903,9.7544902856474884668307,3929660.68120165,11662041.70290239065984116614,0.05940501450442979,0.03866841985141417,0.06550596127164972
2018-10-12,884,8638,5834221,675.413405880991,361888220.7239880807158732287,0.166207396664249,0.4759023630168997062955471451,0.1,0.286330435689488,229.2,656.269358600306496,34552,9.97835894151252,98932.89213943189376,34552,98932.89213943189376,198.02817782,158.13509196677197,0.0004624440605750334,2.86330435689488,-42.367193816911126,-10.505023798533623,126388317.69754263,1379,1308,638234.00835665,1827458.216846079195965598952,491.769119538723,1408.084662561584626270200438,3.34017023,9.5639239723295734154224,643234.00835665,1841774.738630553595965598952,0.05929028708427217,0.03889903490510469,0.06567429995173271
2018-10-13,1488,8621,5870634,680.969029114952,356949817.5967989893756453754,0.128369462770971,0.3624453669396496156626228034,0.1,0.282345473071195,272.4,769.10906864593518,34484,9.95598343770706,97364.0129338708838,34484,97364.0129338708838,217.09840351,155.75693288173525,0.000455565975596785,2.82345473071195,-42.321056173454465,-18.34205893921197,126423070.89754263,2122,2050,582330.72584886,1644184.442736887392375895877,284.063768706761,802.041191578969528560308494,2.134420535,6.02643975687448124989325,582330.72584886,1644184.442736887392375895877,0.05925820929159467,0.035764143483952744,0.06470082888889021
2018-10-14,3627,8629,6451663,747.672152045428,345191851.5063559439048481274,0.116545416753274,0.3181349881795211539941472156,0.1,0.272970827203794,560.7,1530.547428131672958,34516,9.96251584789024,94218.61071766153704,34516,94218.61071766153704,228.8676781,150.66843887121382,0.00044149466940181643,2.72970827203794,-42.30707539037997,-18.1349524723479,126457414.89754263,4811,4717,552535.05407582,1508259.507701696349134676611,117.136962916222,319.7497366338126127614254627,0.74029541,2.0207905044287183278554,552535.05407582,1508259.507701696349134676611,0.05927928608328197,0.03569490842023133,0.06260158131731128
2018-10-15,3541,8635,6676526,773.193514765489,355936531.138982582844767579,0.123600834756213,0.3478005537439574998383602926,0.1,0.281390133351405,651.5,1833.256718784403575,34540,9.96670259954098,97192.152059575287,34540,97192.152059575287,118.160575,154.15532196542424,0.00043675704305705994,2.81390133351405,-43.02568929724473,-15.505637947144724,126492186.09754263,5271,5085,1070510.92206894,3012312.111151145523386558607,210.523288509135,592.3917622716180556350758468,1.9,5.346412533676695,1070510.92206895,3012312.111151173662399893748,0.059005551857899,0.03632198439959732,0.05617558329911042
2018-10-16,1690,8639,6185326,715.977080680634,369394446.2233882825643345939,0.247578475336323,0.7228049134710162496208423457,0.1,0.29194982014859,552.1,1611.85495704036539,34556,9.96860023801789,100886.1798505467604,34556,100886.1798505467604,171.41483554,159.19233937605074,0.00045179922514421503,2.9194982014859,-41.193039891182096,-17.695185013230823,126526690.79754263,2230,1986,738131.50650256,2154973.605694301820904153904,371.667425227875,1085.082379503676279471099462,1.616009955,4.7179381572058101921345,738131.50650256,2154973.605694301820904153904,0.0589943212287239,0.034897689475026666,0.055264328846467384
2018-10-17,482,8639,5763815,667.185438129413,364327105.3200219938638630136,0.237215909090909,0.6828634250277714428492916606,0.1,0.287865779173384,167,480.73585121955128,34556,9.96586240153021,99474.89865115457504,34556,99474.89865115457504,141.55732099,156.4416475969477,0.0004468070955775781,2.87865779173384,-43.29657246305317,-14.324960083509469,126561450.39754263,704,590,894065.02974656,2573707.26419668238087817559,1515.36445719758,4362.215702028334746615652107,28.13484562,80.9905925632417005297808,894065.02974657,2573707.264196711167456092929,0.05886594699132697,0.03375553661704101,0.05438328373886983
2018-10-18,1690,8633,6037701,699.374609058265,348515496.9851665730101918855,0.138790293371967,0.382086587254232293332578579,0.1,0.275297773332185,383.2,1054.94106740893292,34532,9.95623643337084,95065.8270870701242,34532,95065.8270870701242,90.74865934,148.0826765080086,0.0004303894976913576,2.75297773332185,-46.29317442762751,-19.580233270247067,126595828.49754263,2761,2658,1395015.9641374,3840447.88689877464057182219,524.836705845523,1444.863764822714450515740578,2.529815045,6.96452448830761395723325,1395015.9641374,3840447.88689877464057182219,0.058803356788660596,0.034191257861558584,0.05420309198387503
2018-10-19,373,8638,5632961,652.1140310257,352537340.1368445729810701388,0.170515463917526,0.4747121174146016870888807906,0.1,0.278398279257656,82.7,230.235376946081512,34552,9.9592693628694,96192.17344910530112,34552,96192.17344910530112,123.3750548,148.60191226613725,0.00043615053149818433,2.78398279257656,-44.62213292013042,-17.375136366898836,126630574.39754263,485,435,1026387.17855919,2857444.243629990105128566586,2359.51075530848,6568.837341678130492756817229,31.94924263,88.9461417177734782907528,1026387.17855919,2857444.243629990105128566586,0.05882062960016409,0.034313448640214336,0.05416485428633074
2018-10-20,1800,8629,5976351,692.589060146019,357147611.495956221230423375,0.146116893514812,0.4119947760312500841388391785,0.1,0.281962452198921,365,1029.16295052606165,34516,9.94619234651097,97322.16000097957236,34516,97322.16000097957236,182.15238328,149.90088503011077,0.0004399989565949083,2.81962452198921,-42.55237502364647,-15.576445389480273,126664954.39754263,2498,2392,695379.0673323,1960707.870328139062524084483,290.710312429891,819.6939257224653051159834761,2.084854725,5.87850750739507086751725,695379.0673323,1960707.870328139062524084483,0.05851966354762697,0.03448520994884387,0.05237262180579226
2018-10-21,1202,8636,5911747,684.54689671144,354944757.1516453532272065749,0.128211009174312,0.3591785987135956849698761407,0.1,0.280146456241731,279.5,783.009345195638145,34544,9.95153000894203,96773.79184414355664,34544,96773.79184414355664,1063.51312609,149.91415330897536,0.0004366821310795906,2.80146456241731,-40.3109227053025,-18.374023850352202,126699713.39754263,2180,2110,119133.1919559,333747.415472112789150916629,56.4612284151185,158.1741305555037380105101012,1.88901023,5.2919952173887721190813,119133.1919559,333747.415472112789150916629,0.05833516573627457,0.03392144760680068,0.05155311683840286
2018-10-22,2298,8593,6208055,722.454905155359,375087675.7228140187162583578,0.129646985317088,0.3837089019473809331294211408,0.1,0.295964384369535,415,1228.25219513357025,34372,9.89929633646393,101728.8781954965702,34372,101728.8781954965702,218.7457779,159.4252542380555,0.0004618645924790565,2.95964384369535,-37.637954042263566,-11.526265905266973,126734058.39754263,3201,3089,579366.87791814,1714719.613471418467572398649,187.562504658812,555.1182122215333391090209242,3.9,11.542610990411865,579380.57689107,1714760.157552315691323215524,0.057380119266825895,0.03552718678450406,0.04626708536454402
2018-10-23,2753,8504,6152898,723.529868297272,374125266.1685225384333045607,0.134555137844612,0.3971070390492655822973948568,0.1,0.29512588327014,429.5,1267.5656686452513,34016,9.79414136892375,100390.0204531708224,34016,100390.0204531708224,387.22398259,159.18269501445755,0.0004614234714666957,2.9512588327014,-34.57997440769239,-15.618947391456908,126768029.29754263,3192,3081,327376.49266766,966172.765604236687730216724,106.256641566913,313.5908519575387186206487782,0.9,2.65613294943126,327376.71266766,966173.414881179882038216724,0.057195539652711826,0.03432466760883315,0.04401072197102912
2018-10-24,963,8634,5968178,691.241371322678,374535426.0134313906678095694,0.197630619684083,0.5837383757773226745909104097,0.1,0.295368388112349,325.3,960.833366529471297,34536,9.94113589615693,102008.42651848085064,34536,102008.42651848085064,198.6369193,159.29674987409538,0.00046051984849912724,2.95368388112349,-46.073254208147816,-11.0710595963169,126802813.39754263,1646,1498,638364.78054856,1885527.762583215676511301674,426.144713316796,1258.696770749811002412767138,2.67837039,7.9110594486214355494611,638364.78054856,1885527.762583215676511301674,0.05713369317560707,0.03321835636917549,0.04402648860838056
2018-10-25,1389,8639,5896386,682.531079986109,365783249.2866219593472884831,0.174841315637623,0.5042214185963756321275767879,0.1,0.288388025883669,303,873.81571842751707,34556,9.94419748384634,99655.36622436065964,34556,99655.36622436065964,225.24840125,155.58604656047126,0.00045044266298306093,2.88388025883669,-44.603807316029396,-10.425800176359585,126837183.39754263,1733,1609,563099.15050403,1623910.523906282294674956861,349.968396832834,1009.266950842934756737235879,3.30572227,9.5333071956498104260863,563099.15050403,1623910.523906282294674956861,0.05694143134829645,0.03303970446574846,0.043885557223705865
2018-10-26,1105,8638,5964484,690.493632785367,366753381.6545144369701120766,0.147732300884956,0.4270552025968294342091250919,0.1,0.289073682626382,267.1,772.115806295066322,34552,9.94032270547188,99880.73882106750864,34552,99880.73882106750864,416.87616337,156.63498603353685,0.00045138785556996067,2.89073682626382,-44.196805475747794,-8.178790086483646,126871937.39754263,1808,1707,304339.63019724,879765.7767026741927988758568,178.289179963234,515.3870982440981013131843939,1.52869527,4.4190557131243134061314,304339.63019724,879765.7767026741927988758568,0.05651431146342284,0.03286454006986378,0.04325478373206232
2018-10-27,1788,8638,5945280,688.270432970595,352441634.1940420408172397872,0.127988458367683,0.3554470348380704806999377505,0.1,0.277718037525656,310.5,862.31450651716188,34552,9.93763260661123,95957.13632586466112,34552,95957.13632586466112,406.2229856,150.89834893189365,0.0004332976669931483,2.77718037525656,-44.15734408226865,-16.36188242590613,126906281.39754263,2426,2347,312405.46669196,867606.3312197782288194892576,133.108422109911,369.6660976650112189731437662,2.24255822,6.2279886789542832369232,312405.46669196,867606.3312197782288194892576,0.056549215871770794,0.03176927436518261,0.04343638168239695
2018-10-28,1502,8631,6020740,697.571544432858,356798621.0015717251173979586,0.122678783089688,0.3448184957445002694285303146,0.1,0.281074271410412,310.5,872.73561272932926,34524,9.92686004057613,97038.08146173063888,34524,97038.08146173063888,287.39541709,152.99293720572888,0.00043872383560553406,2.81074271410412,-40.26118948102082,-13.616864788776692,126941046.29754263,2531,2462,441694.74790194,1241490.294523433898616709993,179.40562465554,504.2630523698575283746948248,2.14885148,6.0398686411018551360976,441696.64790194,1241495.634934590696444709993,0.056539027502272764,0.031814231921334174,0.043485665643156486
2018-10-29,4261,8638,6675430,772.798101412364,341675815.0488349041290485272,0.109126213592233,0.2936457809811567350399790614,0.1,0.269088215667786,618.2,1663.503349258253052,34552,9.9322237649303,92975.36027753341872,34552,92975.36027753341872,111.72474218,145.2931351771863,0.00042964461529725945,2.69088215667786,-44.85890627384642,-17.918900576228857,126975391.39754263,5665,5595,1136501.98620067,3058192.915696330374610506166,203.12814766768,546.5939080779855760960935648,1.43681553,3.8663012721146424551658,1136501.98620067,3058192.915696330374610506166,0.05633186514625748,0.03248850183987958,0.04311230910575133
2018-10-30,534,8639,5732725,663.58664197245,345423649.6661902386615107386,0.18719512195122,0.5091059825894833327581019254,0.1,0.271965410894707,153.5,417.466905723375245,34556,9.93065591486059,93980.36738877495092,34556,93980.36738877495092,244.2390884,146.7178124039374,0.00043360672526449474,2.71965410894707,-44.49797071486491,-18.79779831649101,127010140.19754263,820,730,520023.80549155,1414284.879355385862254282258,712.364117111712,1937.383998169319320105885084,18.225905,49.56815742252894784835,520025.80549155,1414290.318663603756394282258,0.05632913503564875,0.0322271629823457,0.043183935866990306
2018-10-31,1458,8640,5897328,682.561111111111,349493090.0043061902607222107,0.166701958708311,0.4585888066047096547140727537,0.1,0.275095031970879,314.9,866.274255676297971,34560,9.92911983252859,95072.8430491357824,34560,95072.8430491357824,253.37126352,148.7221292109832,0.00043622138716869894,2.75095031970879,-41.24691843787752,-16.001043276836057,127044493.49754263,1889,1773,501416.34742563,1379371.461257750570167782288,282.806738536734,777.9872877934285787255976919,3.27980639,9.0225844371534323811681,501416.34742563,1379371.461257750570167782288,0.05630849978372153,0.03225929449506464,0.04273197438788349
2018-11-01,1466,8639,6039820,699.134159046186,348407808.2455900432567738307,0.155631399317406,0.4267086985442940779685913803,0.1,0.274179054108505,364.8,1000.20518938782624,28316,8.13338185317683,77636.5409613642758,28316,77636.5409613642758,479.36789712,149.31168008707323,0.00043225607229923453,2.74179054108505,-38.87047841848571,-15.710542845612844,127073094.39754263,2344,2229,265084.69833209,726806.7184733082923538342545,118.925391804437,326.0685143442388930033843668,1.06447448,2.918566060490427234524,265084.69833209,726806.7184733082923538342545,0.056300550793199663,0.032261852604323585,0.04258359128339135
