date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2015-09-29,220,133,89146,670.27067669,,112.959107107218,0.106650402597403,,0.1,,16.424162,,1662500,6.62707757414423,,1662500,,645.17877606,,,,,,9156562499.999999,154,264,14192287.222849,,54111.45324502,,2212.986617,,14285423.656684,,,,
2015-09-30,197,132,84834,642.68181818,,135.366629009091,0.108216433823529,,0.1,,14.717435,,1650000,6.57606492533341,,1650000,,3237.96207927,,,,,,9158212499.999999,136,225,2828387.81795,,12936.79948716,,2002.877031,,2910779.88461,,,,
2015-10-01,140,83,51461,620.01204819,,129.080188130241,0.105108908045977,,0.1,,9.144475,,1037500,4.13448153506019,,1037500,,8254.75062401,,,,,,9159249999.999999,87,150,1109573.192116,,8184.26333668,,2034.0175385,,1227639.500502,,,,
2015-10-02,201,156,90094,577.52564103,,112.834210435,0.107958076271186,,0.1,,12.739053,,1950000,7.76917871021264,,1950000,,151.86824611,,,,,,9161199999.999999,118,199,60323341.02015,,303591.62655453,,2822.059089,,60414733.684352,,,,
2015-10-03,176,75,51540,687.2,,113.7784793484,0.111340988095238,,0.1,,9.352643,,937500,3.73479987612061,,937500,,447.95647861,,,,,,9162137499.999999,84,142,20453186.721108,,144076.43981765,,1582.632672,,20458854.454106,,,,
2015-10-04,202,78,64883,831.83333333,,123.380750520897,0.109319810344828,,0.1,,12.681098,,975000,3.88377857414716,,975000,,3745.00880775,,,,,,9163112499.999999,116,208,2446753.25757,,12628.49435396,,2759.18892,,2626726.825624,,,,
2015-10-05,339,166,162628,979.68674699,,119.343374040422,0.124284353773585,,0.1,,26.348283,,2075000,8.26360617281425,,2075000,,92.34120498,,,,,,9165187499.999999,212,381,99253496.875255,,337145.75319858,,2658.108922,,128452531.968659,,,,
2015-10-06,258,132,139280,1055.15151515,,107.259132485606,0.147651360248447,,0.1,,23.771869,,1650000,6.56987756137272,,1650000,,126.33639663,,,,,,9166837499.999999,161,286,72558959.606584,,263921.64653372,,5402.185203,,75481590.908643,,,,
2015-10-07,246,155,96836,624.7483871,,100.447969507742,0.107177522012579,,0.1,,17.041226,,1937500,7.71299873756309,,1937500,,699.21341453,,,,,,9168774999.999999,159,270,13112984.976411,,122824.99675551,,1866.8087285,,33162749.123988,,,,
2015-10-08,254,146,89787,614.97945205,,105.27829717137,0.107048179012346,,0.1,,17.341805,,1825000,7.26370139358385,,1825000,,1692.93904648,,,,,,9170599999.999999,162,289,5416969.984273,,19014.23386739,,1642.745009,,5495113.587677,,,,
