date,BlkCnt,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-07-04,1432,63409380.1717918611432,3404619210.8324,0.0079917695473251,0.03457093109131486836184456516,0.008,0.03460653452189296,21.362,92.40809880708467644,85920,213.94475,371674.1807651303904,85920,371674.1807651303904,0.0003870280753661098,4.32581681523662,,102.31200291793266,14658360,2673,5756,,0.11047408982536412,0.09096030752743116
2019-07-05,1430,62885744.1136652157072,3766567071.24755,0.00775933756166314,0.03309457550611897958022566828,0.008,0.03412103184646136,22.021,93.92240528636570107,85800,212.402625,365948.066553298086,85800,365948.066553298086,0.00038779543657643193,4.26512898080767,,86.88647952696836,14744160,2838,5860,,0.11039087847996484,0.09094100580634039
2019-07-06,1445,64205255.1843996786834,3833067644.94118,0.00805050505050505,0.03485197292206757791456261531,0.008,0.03463332817349752,19.128,82.80828766283257032,86700,213.37608,375338.694080279373,86700,375338.694080279373,0.0003862490081823498,4.32916602168719,,86.46078820485644,14830860,2376,5164,,0.11039427172741186,0.09089164820897039
2019-07-07,1425,64891974.5277479757312,3798095912.46175,0.00737900388816886,0.03210154034571483496130490053,0.008,0.03480311525211136,39.854,173.38041940720576768,85500,209.21654,371958.29425694016,85500,371958.29425694016,0.00037974159256900597,4.35038940651392,,79.79061926902489,14916360,5401,11043,,0.11036077670197685,0.09089234077787674
2019-07-08,1443,66263031.4067683441824,3695394915.61608,0.00777357755261107,0.03433332490242690644648637971,0.008,0.03533335807875968,19.947,88.09931169962741712,86580,210.636755,382395.2678073766368,86580,382395.2678073766368,0.00035850689622322256,4.41666975984496,,37.77341951239104,15002940,2566,5407,,0.0986723714932892,0.09087502500161747
2019-07-09,1424,66343845.1999933754616,3468309908.76264,0.00795225464190981,0.03496618927636984136038263155,0.008,0.03517612637009056,17.988,79.09352014314862416,85440,206.68636,375681.0296325671808,85440,375681.0296325671808,0.00034954910399714206,4.39701579626132,,48.29792872958221,15088380,2262,4864,,0.09729482666692328,0.09078323513729991
2019-07-10,1425,70269069.79672948842,3139402443.294035,0.007843558282208589,0.03632291440206664283691080341,0.008,0.037047383950172,17.899,82.8888906655160785,85500,205.66582,395943.91596746325,85500,395943.91596746325,0.00038250648583025587,4.6309229937715,,49.3187061450558,15173880,2282,4814,,0.09738024730244177,0.09059693022589178
2019-07-11,1422,61590898.653396344496,3050126774.7883263,0.0077421555252387446,0.03124975859244338255066814704,0.008,0.03229049945129304,17.025,68.71821914478300075,85320,204.08537,344378.1766480402716,85320,344378.1766480402716,0.000357364098496813,4.03631243141163,,24.3330295892097,15259200,2199,4548,,0.10095724266753647,0.09108197804559716
2019-07-12,1437,61585042.199011896597,2887998577.130132,0.007888423457730389,0.03165823363114214825821172545,0.008,0.0321060184466828,20.715,83.13452151537927525,86220,205.079265,346022.613809123877,86220,346022.613809123877,0.0003397225372258907,4.01325230583535,,0.4716809427779754,15345420,2626,5456,,0.09362330375515823,0.09111325086732486
2019-07-13,1424,56794891.4650431440586,2734243077.2598314,0.007676443629697525,0.02825395232580638902095692604,0.008,0.02944483533130008,16.75,61.6501239749095425,85440,202.09904,314470.8413382848544,85440,314470.8413382848544,0.0003243727188778487,3.68060441641251,,-3.07146978413446,15430860,2182,4338,,0.09451993972197124,0.0920064841856617
2019-07-14,1432,49741358.2327707482622,2831412945.7185755,0.007723673125526537,0.02475938898467591782436194912,0.008,0.02564519609494792,18.336,58.77878944962063264,85920,202.108895,275429.4060597406608,85920,275429.4060597406608,0.0003117403369969671,3.20564951186849,,-25.88753890179411,15516780,2374,4769,,0.09436845289570857,0.0898533323070929
2019-07-15,1450,60304851.9857358896094,2899908556.3248277,0.007760488415779587,0.02999241884021730601229134608,0.008,0.03091807343386584,24.787,95.79578577565407201,87000,203.508305,336234.04859329101,87000,336234.04859329101,0.000353709012708556,3.86475917923323,,-15.178340112003394,15603780,3194,6465,,0.10044772352072713,0.09222226386769615
2019-07-16,1442,48160871.022849970188,2843759319.151179,0.007592720510095643,0.02330561131394963114067637939,0.008,0.02455574260420768,28.579,87.72232098570641084,86520,201.269395,265570.3562645060592,86520,265570.3562645060592,0.0003240863872004682,3.06946782552596,,-38.41083076126073,15690300,3764,7621,,0.10678960571549746,0.0970712297844212
2019-07-17,1436,52474504.9334582521746,2866077331.2103066,0.007794995187680462,0.02592714166753642690074136738,0.008,0.02660901364866808,16.198,53.87660038514069498,86160,199.33745,286579.0769961552216,86160,286579.0769961552216,0.0003437898826621721,3.32612670608351,,-47.279773700906546,15776460,2078,4212,,0.09751001595242488,0.09742935948989724
2019-07-18,1433,55611771.7150035752052,3204270817.0321007,0.007639076376554174,0.02678166609717089010795142889,0.008,0.02804702011292264,21.504,75.39039006353605632,85980,197.842775,301435.3486636360734,85980,301435.3486636360734,0.00032826904469267725,3.50587751411533,,-36.256926968982725,15862440,2815,5689,,0.0958766464870145,0.0971831367865908
2019-07-19,1423,53941473.4459111594146,2860661431.702038,0.007769154228855722,0.02627817636097029681915168243,0.008,0.02705898283071224,23.424,79.22870172832543872,85380,195.410415,288786.9942607763814,85380,288786.9942607763814,0.0003211458173409275,3.38237285383903,,-43.86628343685105,15947820,3015,6431,,0.09380469132140282,0.09522414837145604
2019-07-20,1438,54022242.421717725207,2755002046.0556326,0.007854354354354354,0.02646296549210776512742725592,0.008,0.02695367618848216,20.924,70.49734007097508948,86280,196.407595,290695.3976927800956,86280,290695.3976927800956,0.00031016464434944824,3.36920952356027,,-36.792362444407935,16034100,2664,5629,,0.09177692713324087,0.09504302421384897
2019-07-21,1432,50412914.535003878319,2642252616.5307264,0.007865370770338373,0.02459775263499586324935404565,0.008,0.0250187851057276,21.85,68.3325568200185075,85920,194.54573,268701.752035514424,85920,268701.752035514424,0.00029531962391432184,3.12734813821595,,-32.69983788991277,16120020,2778,5895,,0.08959134329665652,0.095436156443609
2019-07-22,1427,49658574.302957003802,2612243514.8605466,0.007759742581337148,0.02377800281551053495102023992,0.008,0.0245142181625444,21.704,66.5070738749829572,85620,192.842275,262363.419884631441,85620,262363.419884631441,0.00029696750278786145,3.06427727031805,,-44.0733047274684,16205640,2797,5832,,0.08304869934950758,0.09532804337829441
2019-07-23,1443,47852749.97595034299,2672861565.23562,0.007793851717902351,0.02289173836385785768992188798,0.008,0.023497227499236,21.55,63.295656576066975,86580,193.967935,254298.74461048161,86580,254298.74461048161,0.0002976850048228909,2.9371534374045,,-53.896488859629365,16292220,2765,5804,,0.07664268321441275,0.09551134115443163
2019-07-24,1427,50105549.7794932918632,2705830775.018921,0.007946001367054,0.02430960169624602178311729842,0.008,0.02447480243035384,23.25,71.1298945632158475,85620,190.8147,261941.5730108619726,85620,261941.5730108619726,0.00031240852437392945,3.05935030379423,,-48.38960205359234,16377840,2926,6271,,0.07706154750282901,0.0953870381785464
2019-07-25,1450,51592865.6836240197312,2763513923.0931034,0.0077850877192982455,0.02439470927363917508126553849,0.008,0.02506814068457344,23.075,72.305918287066516,87000,192.865635,272616.02994473616,87000,272616.02994473616,0.00031660689580944196,3.13351758557168,,-44.5954530231443,16464840,2964,6183,,0.07735778362671888,0.0953414683434541
2019-07-26,1443,51842314.5682606426614,3003898680.205821,0.007782905982905983,0.02437759782671273877311257538,0.008,0.02505757914100936,22.765,71.30447364313476005,86580,190.930405,271185.6502535737986,86580,271185.6502535737986,0.00031841963416052744,3.13219739262617,,-40.769033503798546,16551420,2925,6143,,0.07690270026894842,0.0952685455505801
2019-07-27,1435,49634820.4458268359192,3148857908.3867598,0.007404279279279279,0.02208923400589650057448198717,0.008,0.02386645146431768,46.025,137.30667858065265275,86100,188.889325,256862.683884719031,86100,256862.683884719031,0.0003158050175336059,2.98330643303971,,-38.87012996587635,16637520,6216,12607,,0.07622693113004843,0.09549293819783787
2019-07-28,1424,51697425.9442290211536,3239021244.383427,0.007883112470268435,0.02436988566268954298313080117,0.008,0.02473123224320528,23.2,71.720573505295312,85440,186.48361,264129.5603574323904,85440,264129.5603574323904,0.00032439376127800913,3.09140403040066,,-39.523706222988125,16722960,2943,6204,0.07589297355434309,0.07594656066691952,0.09557717975588728
2019-07-29,1444,51552490.8115764864,3318442665.7652354,0.007873121286263544,0.0241456675214477798360089249,0.008,0.024534785271072,22.525,69.0807547788621,86640,188.1283,265711.72448570976,86640,265711.72448570976,0.0003226848568088835,3.066848158884,,-38.3007041501182,16809600,2861,6039,0.07476542250112919,0.07593242155313418,0.09558176639878911
2019-07-30,1423,50710148.1100349194212,3196396679.423753,0.007736897274633124,0.02322223564092832497740214467,0.008,0.02401193637875152,22.143,66.46203840433686342,85380,184.455305,256267.3910022255972,85380,256267.3910022255972,0.00031301051879351397,3.00149204734394,,-36.24516088497627,16894980,2862,5867,0.07398737892498047,0.07559865859526513,0.09562172817160601
2019-07-31,1454,52311571.9401644959614,3110289851.3810177,0.007736767317939609,0.02383212914075494109468986007,0.008,0.02464298398685896,21.779,67.08744353122516123,87240,187.50561,268731.7403766969588,87240,268731.7403766969588,0.00030623041729982566,3.08037299835737,,-31.512215790462488,16982220,2815,5727,0.07377955969552913,0.07572746178753245,0.09565194006568149
2019-08-01,1421,55344011.800684268982,3209335527.4257565,0.007819571865443426,0.02535620241520128755132389867,0.008,0.0259412692679572,23.013,74.62330370793738045,85260,182.334655,276469.077223253859,85260,276469.077223253859,0.0003117848976969556,3.24265865849465,,-29.266321391634975,17067480,2943,6114,0.07386797645897512,0.07641910359190852,0.09579276475337171
2019-08-02,1468,61232676.0943682501964,3389945275.1730247,0.007750511945392492,0.02766360220929835026554525642,0.008,0.02855409026315352,22.709,81.05435447324416071,88080,187.3983,314380.5337973202552,88080,314380.5337973202552,0.0003389710212719844,3.56926128289419,,-24.37570490702702,17155560,2930,6040,0.07413895661319476,0.07858944059697666,0.09640486321406333
2019-08-03,1444,59054559.842133981018,4407952295.906509,0.0076545213646902945,0.02621674670250873223321834939,0.008,0.02740001152620152,23.109,79.14835829487386571,86640,183.40812,296742.1248287624616,86640,296742.1248287624616,0.00031682403755986467,3.42500144077519,,-20.824168311717006,17242200,3019,6148,0.07403863995429741,0.07746061746717574,0.09589930500163821
2019-08-04,1416,55686535.2013574799576,4301999041.322741,0.007797820823244552,0.02506086535632418172607287123,0.008,0.02571063472668688,19.323,62.10082435297132278,84960,178.96972,273046.9407974146656,84960,273046.9407974146656,0.0002925250743046942,3.21382934083586,,-24.648718589812244,17327160,2478,5074,0.07412971121879695,0.0781250385602434,0.09603598689308288
2019-08-05,1445,57048405.8701999498848,4096400263.697578,0.007674844379348224,0.02514305485077290807811613766,0.008,0.02620827587689344,20.96,68.6656827974608128,86700,181.725835,284032.189815832656,86700,284032.189815832656,0.000277864956165984,3.27603448461168,,-24.32642988972451,17413860,2731,5438,0.07314134801181901,0.0781747537040623,0.09604035581650806
2019-08-06,1417,55001632.280089719168,3912997281.8002825,0.007671028037383177,0.02411120387832866063801639028,0.008,0.0251452126216488,20.52,64.497470374529172,85020,177.3389,267230.747136572622,85020,267230.747136572622,0.00027514793212828396,3.1431515777061,,-27.750109610882195,17498880,2675,5476,0.07275194030820169,0.07834194626973894,0.09611469284805335
2019-08-07,1440,55961771.919795592128,3979686582.59375,0.007615185185185186,0.02423386243837685485225071709,0.008,0.0254584615859608,20.561,65.4314285836175011,86400,179.3318,274951.38512837664,86400,274951.38512837664,0.00026591751961350084,3.1823076982451,,-27.947800689612578,17585280,2700,5410,0.07256113721986573,0.07831223538288642,0.08898727716061292
2019-08-08,1443,54602909.1608567935302,4026019098.109494,0.007729562185199535,0.02388297450588924679975951234,0.008,0.02471857932820056,19.95,61.6419571997001465,86580,178.824815,267516.8247794505606,86580,267516.8247794505606,0.0002588173642702178,3.08982241602507,,-29.729103574013223,17671860,2581,5268,0.07083805216012569,0.07837430430033812,0.08848560488144254
2019-08-09,1428,51996591.04754178459,3932970042.686975,0.007688862465319065,0.02251407780751102632322665943,0.008,0.023425132556668,19.399,56.8030183083503165,85680,176.112135,250883.16968191428,85680,250883.16968191428,0.00024692674508736557,2.9281415695835,,-36.76980650462569,17757540,2523,5050,0.07012669519993171,0.07778859065672668,0.0885659749361114
2019-08-10,1435,50822313.87522819873,3931703697.29338,0.007607563025210084,0.02166788591861343666896795716,0.008,0.022785626195206,18.106,51.5695684862999795,86100,176.121625,245230.301925904575,86100,245230.301925904575,0.0002519702021209199,2.84820327440075,,-29.435510189070257,17843640,2380,4766,0.06949696545259722,0.07435092762465843,0.08841733103428775
2019-08-11,1424,51624505.2095663966244,3833041521.269663,0.007646967941290073,0.02201847146214510708844692375,0.008,0.02303498236811544,19.798,57.00582261549368514,85440,173.93856,246013.6116914728992,85440,246013.6116914728992,0.0002497245480685417,2.87937279601443,,-28.253382130304555,17929080,2589,5211,0.06943975361005186,0.07445812021277988,0.08405613021914962
2019-08-12,1446,52012084.7564128834128,3885138938.2793913,0.0076766355140186916,0.0221625978582863396398544264,0.008,0.02309615749536536,20.535,59.28494927091595845,86760,175.77524,250477.8280372373292,86760,250477.8280372373292,0.0002535877659263603,2.88701968692067,,-21.561261132902406,18015840,2675,5448,0.06943963736177058,0.0731096670004217,0.08385205571193426
2019-08-13,1431,50776185.404224076616,3883512816.732355,0.007793167992512869,0.02186023096582631393248401382,0.008,0.02244040522347584,16.654,46.71531357397082992,85860,173.1268,240841.6490609544528,85860,240841.6490609544528,0.00025812427703097676,2.80505065293448,,-12.496651847023395,18101700,2137,4365,0.06942430365873484,0.06901233850753068,0.08201228811964006
2019-08-14,1435,49093225.710915108588,3818849318.4968643,0.007733493397358944,0.02087454980208790188491267257,0.008,0.02159391491479568,19.326,52.16549995541766396,86100,172.78881,232404.509270488506,86100,232404.509270488506,0.00026926747332913897,2.69923936434946,,-30.157631066549655,18187800,2499,5100,0.06947265600441939,0.058995417792240795,0.08173595391180224
2019-08-15,1437,57246395.0513939220786,4028218241.080724,0.0076723760932944605,0.02403498917149073034785922785,0.008,0.02506132533570344,21.053,65.95201028657056529,86220,172.213205,270098.4338055438246,86220,270098.4338055438246,0.000303844769729754,3.13266566696293,,2.058918517125716,18274020,2744,5579,0.07039520700277133,0.05061938584531515,0.08328788337398332
2019-08-16,1434,55829031.6226800604488,3705365326.8947,0.007774418604651162,0.02364035096437712699100563413,0.008,0.02432629593701984,20.058,60.99210548809299384,86040,171.04849,261629.3128026483792,86040,261629.3128026483792,0.00029313531582444367,3.04078699212748,,-8.578738549981919,18360060,2580,5257,0.07038319210785812,0.0485977105409735,0.07694139634918058
2019-08-17,1426,50073535.5846207583248,3890355176.9186535,0.007644408029496108,0.02075194748066663063914277454,0.008,0.02171725779220032,18.66,50.6555038003072464,85560,169.30525,232266.0720875824224,85560,232266.0720875824224,0.000265956289940545,2.71465722402504,,-22.568395128029618,18445620,2441,4876,0.07086598837851228,0.05142075660038354,0.07634523160032475
2019-08-18,1425,52678899.5445003444456,3251436837.3936844,0.007731757032205463,0.02197926795585133007777196498,0.008,0.02274180925686104,18.966,53.91514429570331058,85500,168.40589,243053.086432702365,85500,243053.086432702365,0.000275156409371231,2.84272615710763,,-15.95467797463237,18531120,2453,4979,0.07096109668330255,0.052091171497674206,0.07553051279584927
2019-08-19,1434,51708529.6774794464904,3377138621.4058576,0.007609190887666929,0.02113426928900710803118346207,0.008,0.02221972832697552,19.373,53.80784960981209362,86040,168.68621,238973.1781566217176,86040,238973.1781566217176,0.0002551732211787437,2.77746604087194,,-17.563273478552617,18617160,2546,5082,0.07096866737228644,0.05218633906527044,0.07415306053237465
2019-08-20,1442,54640462.346914558224,3494385815.7371707,0.007640183028286189,0.0223198393621259107933692061,0.008,0.0233709996522244,18.367,53.65689382655069435,86520,168.842795,252757.361238806886,86520,252757.361238806886,0.0002712160929281123,2.92137495652805,,-6.5861929207984184,18703680,2404,4856,0.07100409491885562,0.051551893633519315,0.07267686856359756
2019-08-21,1419,51192282.3625382522946,3529185689.871741,0.007640993788819875,0.02081875879207252090324998566,0.008,0.02179691214777224,18.453,50.27730248285514309,85140,165.39683,231973.6375326660642,85140,231973.6375326660642,0.00026984845323404616,2.72461401847153,,-11.084612190177728,18788820,2415,4821,0.07117768351750481,0.05291887894544682,0.06947869878567721
2019-08-22,1441,50677844.1891105284232,3450834574.8702292,0.007585912052117264,0.02036725648623461010626773714,0.008,0.02147903255013352,18.631,50.02198193019220139,86460,167.191535,232134.6442855680174,86460,232134.6442855680174,0.00026531173998797417,2.68487906876669,,-8.589076941814094,18875280,2456,4883,0.07108792056165761,0.05246464232580335,0.0661253306091352
2019-08-23,1432,49613854.101200021088,3331013045.26676,0.0077736298649722,0.02034047095951004952873727573,0.008,0.02093279079433792,19.574,51.21730587604630576,85920,165.39464,224818.1731311892608,85920,224818.1731311892608,0.0002512543331385163,2.61659884929224,,-14.472074477802895,18961200,2518,5150,0.07093620466657463,0.05195486413925261,0.06570972936114773
2019-08-24,1442,50005463.8152179555736,3438427794.009709,0.007639417239983812,0.02005555532963329656873752767,0.008,0.02100218349081904,18.877,49.55727721952387726,86520,165.79322,227138.6144532079176,86520,227138.6144532079176,0.0002587218278784336,2.62527293635238,,-16.219620134238873,19047720,2471,4983,0.07078353092563344,0.05169130895959034,0.06559771361828684
2019-08-25,1434,49212392.341341353424,3652625767.021618,0.00768741418764302,0.01977217458004502091824962492,0.008,0.0205761511971892,16.797,43.20220145739837405,86040,164.13174,221296.506125769846,86040,221296.506125769846,0.00025464634132086564,2.57201889964865,,-17.884520761568027,19133760,2185,4414,0.07079595853805143,0.051747837223817074,0.06521707443411366
2019-08-26,1436,52090331.7350068266096,3327683774.825209,0.007599247412982126,0.02059567983002173609780430142,0.008,0.02168181001169904,16.156,43.78641531862621128,86160,163.624025,233513.0938259986608,86160,233513.0938259986608,0.00026153811608905803,2.71022625146238,,-9.153608176250508,19219920,2126,4285,0.07083340745230754,0.05219722639112734,0.06511184719392998
2019-08-27,1428,45560471.171929643232,3286238021.7422967,0.007351380701210053,0.01734897483172553797015463922,0.008,0.01887969135253176,47.387,111.83149176530281389,85680,161.990285,202201.4943856151496,85680,202201.4943856151496,0.00023209185622443025,2.35996141906647,,-23.66053107718151,19305600,6446,13040,0.07135516558437709,0.057166897191022165,0.0667586637947717
2019-08-28,1449,41583379.8616478552256,3279313262.300897,0.007827643630308077,0.01678479861331774992741883937,0.008,0.01715438198880512,18.802,40.31708626918923328,86940,163.635705,186425.2462633396416,86940,186425.2462633396416,0.00022049787691605935,2.14429774860064,,-30.08138526881188,19392540,2402,5087,0.0716855347826024,0.059322418846009035,0.06758826530723022
2019-08-29,1444,38456229.1494889552506,3529188580.6759005,0.0077015659955257275,0.01520460238746443159292565796,0.008,0.01579377741752536,17.213,33.98228633598300271,86640,162.345795,171046.6094317996488,86640,171046.6094317996488,0.0002082005140069373,1.97422217719067,,-34.22530707893478,19479180,2235,4583,0.07175846235476817,0.060696632714513934,0.06797234325389612
2019-08-30,1417,41108824.157683411584,3709213577.172195,0.00766593309859155,0.01610786516977771443748376266,0.008,0.01680981554377216,17.417,36.59706966573496384,85020,158.617685,178646.3146914386304,85020,178646.3146914386304,0.00021938791033762733,2.10122694297152,,-31.786606878711975,19564200,2272,4683,0.07178751857883936,0.0618744975097026,0.06856028202562685
2019-08-31,1436,41467284.5873942181768,3746137509.5466576,0.007498233215547703,0.01582318953198662279991858052,0.008,0.01688204575891504,16.976,35.82370110041771488,86160,160.039725,181819.6328235149808,86160,181819.6328235149808,0.0002197033155239948,2.11025571986438,,-34.92205186826445,19650360,2264,4519,0.07126101107459262,0.06078045242600757,0.06847069016221241
2019-09-01,1427,40318185.8687103550428,3527135331.9747725,0.0074900314795383,0.01530121541238473082446198144,0.007,0.01430014121827102,21.414,43.74617486400794604,85620,158.346855,174911.1558726235332,85620,174911.1558726235332,0.00020924824257438908,2.04287731689586,,-42.76470241373414,19735980,2859,5718,0.0712909321863055,0.05715978338324292,0.0682910502446301
2019-09-02,1443,45477689.1915264800976,3521961133.4379764,0.007932662877131614,0.0181994241302511760447673975,0.008,0.01835391158014968,18.142,41.62208298588443682,86580,159.422875,198635.2080761699118,86580,198635.2080761699118,0.0002210816360127479,2.29423894751871,,-33.01494941854831,19822560,2287,4897,0.07181820908784088,0.06201788705221426,0.06962496889833476
2019-09-03,1442,44041959.4572549994104,3548529047.308599,0.007700312639571237,0.01703428069404435810194768629,0.008,0.01769723541509904,17.241,38.13975447396531858,86520,158.62024,191395.6010142961176,86520,191395.6010142961176,0.00020832469579205735,2.21215442688738,,-31.16764481613582,19909080,2239,4601,0.07180025691138103,0.06145364215593644,0.06970379786242957
2019-09-04,1419,43177512.8039699043198,3581831862.60747,0.007661687170474517,0.01654541141905887825763348728,0.008,0.01727599788497672,17.438,37.65735638977800542,85140,155.425395,183859.8074908647426,85140,183859.8074908647426,0.00020416474565409387,2.15949973562209,,-34.08189853416444,19994220,2276,4639,0.07181155840250407,0.06119308626334928,0.0696405011712667
2019-09-05,1433,40306189.622869736706,3427603822.7885556,0.007547619047619048,0.0151500365800398819551468065,0.008,0.01605808293657224,16.801,33.72398142716877553,85980,156.286795,172584.2463608101494,85980,172584.2463608101494,0.00018971883989408466,2.00726036707153,,-36.13860746300862,20080200,2226,4472,0.0719946014629579,0.06195351263684168,0.07005435028752499
2019-09-06,1446,42434371.0257644987304,3476106639.8125863,0.007597390913180386,0.01598607350030288442007097509,0.008,0.01683322465091992,16.889,35.53704139117331611,86760,157.026285,182556.3213392265324,86760,182556.3213392265324,0.00020367667095265955,2.10415308136499,,-33.8796470710442,20166960,2223,4446,0.07208953739442225,0.06280154728826898,0.07039253101682043
2019-09-07,1432,40595902.1320100102208,3466196188.5230446,0.007487587822014052,0.01500850162679640833936292595,0.008,0.01603560664241728,15.986,32.04315097321032976,85920,154.84614,172222.4153395615872,85920,172222.4153395615872,0.00019099999999999957,2.00445083030216,,-35.127312822048715,20252880,2135,4244,0.07206772503289492,0.06306157060089848,0.07053860433681874
2019-09-08,1429,41801127.8158073685516,3471514117.913226,0.007498857925993605,0.01541209377219490975985522675,0.008,0.01644207043184144,16.415,33.7370732673346547,85740,153.870495,176217.8898532606332,85740,176217.8898532606332,0.00019748307304139282,2.05525880398018,,-29.810128535809806,20338620,2189,4318,0.07195952549186761,0.06300790995821569,0.07020460629147543
2019-09-09,1437,41180708.8640921807472,3459171426.294363,0.007694971537001898,0.01551465678961260373052554827,0.008,0.01612965736391264,16.221,32.70489651250336668,86220,154.078545,173837.3822395684776,86220,173837.3822395684776,0.00019513323096562746,2.01620717048908,,-29.211261407833284,20424840,2108,4308,0.07188769110574189,0.0629531399785548,0.06830189188502539
2019-09-10,1432,40620248.3540245161312,3493549314.338687,0.007541086663673103,0.01493463982502957433073467985,0.008,0.01584348833647296,16.794,33.25944289034086128,85920,152.89923,170159.0647337195904,85920,170159.0647337195904,0.0001963558875672469,1.98043604205912,,-31.219880774021348,20510760,2227,4466,0.0718875339146649,0.06281918213933946,0.06830233080588088
2019-09-11,1428,39509354.9164003245636,3316244045.723389,0.0075579612088407765,0.01449814491458117389190399828,0.008,0.01534609084536952,16.756,32.14238727562645964,85680,151.83781,164356.6329539075592,85680,164356.6329539075592,0.0001891375815312672,1.91826135567119,,-33.555653798910164,20596440,2217,4425,0.07191828511548118,0.06284898417632721,0.06764996351991727
2019-09-12,1437,40918246.522589479269,2994630062.7473903,0.007475555555555556,0.01478952055081578443483739568,0.008,0.0158270731221572,15.138,29.9487791154019617,86220,152.157915,170576.280574049223,86220,170576.280574049223,0.0001901678059614266,1.97838414026965,,-29.47064473862601,20682660,2025,3991,0.07195953565624573,0.06329461894667633,0.0657516521630894
2019-09-13,1438,39527716.0514044010652,3166216793.206537,0.0076223807400802495,0.01450701391258224233301666535,0.008,0.01522570378706064,17.097,32.53923220592197026,86280,151.63122,164209.2153434490024,86280,164209.2153434490024,0.00018396816382132173,1.90321297338258,,-29.490766972373684,20768940,2243,4544,0.07201228135211812,0.06329880853479906,0.06066443699713434
2019-09-14,1428,40624721.5881699284868,3209968300.4404764,0.007647935291613452,0.01489814928040576528782830695,0.008,0.01558397001265712,17.965,34.9957526596731451,85680,149.95806,166904.3188355577552,85680,166904.3188355577552,0.00018796787818413848,1.94799625158214,,-37.81665652591993,20854620,2349,4782,0.07202419437856987,0.05605028509248166,0.05360023693869525
2019-09-15,1445,40231280.0507095931304,3351165730.0754323,0.007671458773784355,0.01473797288449780619176068824,0.008,0.01536914771397776,18.143,34.85530587183731246,86700,151.11511,166563.138350233974,86700,166563.138350233974,0.00018640712565751137,1.92114346424722,,-36.82084706291459,20941320,2365,4785,0.0719891552863841,0.05598913485925919,0.05234738100732464
2019-09-16,1429,39983257.2564879030612,3217317712.746676,0.00760459392945037,0.01446024481845490349348632155,0.008,0.01521211515313616,18.54,35.2540768673930508,85740,148.8324,163035.8441537367948,85740,163035.8441537367948,0.00018537212411886037,1.90151439414202,,-29.953793896577775,21027060,2438,4957,0.07197546208856892,0.05283250458854371,0.05171518023114018
2019-09-17,1420,40853442.011386608708,3116458085.8394365,0.007723310675729708,0.01494505206107004887443548239,0.008,0.0154804618781264,19.316,37.3775752047361928,85200,147.298305,164866.91900204616,85200,164866.91900204616,0.00018979320615301553,1.9350577347658,,-31.92950612117171,21112260,2501,5156,0.07188323825687776,0.05200177290943031,0.05172503229437126
2019-09-18,1430,42355032.695223678729,2855381461.4965034,0.007717159277504105,0.0154193607109770945855609264,0.008,0.0159844939377372,18.799,37.56156269194020285,85800,147.73521,171433.69748223147,85800,171433.69748223147,0.00019663409528597236,1.99806174221715,,-28.061703984330578,21198060,2436,5009,0.07182394636630456,0.052596001217978756,0.05199610835793015
2019-09-19,1437,41429432.6777577653388,2700335042.2644396,0.0077701661937576005,0.0151244757736352749630317104,0.008,0.01557184276010568,19.169,37.31208173355822249,86220,147.85712,167825.5353470389662,86220,167825.5353470389662,0.0001895603737906197,1.94648034501321,,-33.37108813561774,21284280,2467,5105,0.07184500032120648,0.05135296677877524,0.05132976960860182
2019-09-20,1420,43432430.0033203625892,2733613128.842958,0.007801350814461661,0.01585586655269348587124223189,0.008,0.01625961137222632,19.636,39.90921611312950244,85200,145.525135,173164.861114210308,85200,173164.861114210308,0.00019984527213973074,2.03245142152829,,-25.40406062109059,21369480,2517,5245,0.07165316384258133,0.05123132748607618,0.05172295181809502
2019-09-21,1455,41215293.8679967193508,2823533919.9079037,0.007763723150357995,0.01491296136474224199885222371,0.008,0.01536681416987888,19.518,37.49118487096199748,87300,148.50536,167690.359628803278,87300,167690.359628803278,0.00019234665108123884,1.92085177123486,,-28.456674507980317,21456780,2514,5211,0.07161876355339433,0.051932884550004645,0.05191881760908885
2019-09-22,1419,41220845.4972621386256,2922563808.389006,0.007825442568958419,0.01497412296966719348025281573,0.008,0.01530814170594344,19.008,36.37214469332161344,85140,144.258585,162916.8981055030602,85140,162916.8981055030602,0.00019045636974901887,1.91351771324293,,-26.870039182333404,21541920,2429,5107,0.07157744465781012,0.05187464851282299,0.05154018934373275
2019-09-23,1429,39003763.8587853746718,2814618450.062281,0.007827961490163248,0.01411710566274821212967518372,0.008,0.01442736342582984,18.701,33.72576542830547973,85740,144.699505,154625.2675163313102,85740,154625.2675163313102,0.00018605886810674332,1.80342042822873,,-31.30541197234724,21627660,2389,4925,0.07164712503634059,0.05255643526674947,0.05178963826761989
