date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-04-28,16435,4577,6431075,1405.08520865196,2204562441.333907492637148133,153892081359738,0.00038674711753216,0.008390103671318460706633908736,0.00042,0.009111492709860282,12.57740300926306296,272.8545614949408834253876309,8.15218462315688,18349.75,6.59084128804569,398080.031792282641975,18349.75,398080.031792282641975,37.3693929,34.14079191998238,0.002322247632963176,21.6940302615721,335.43748517278937,47.48987436938225,101620695.40573,32521,37521,2719356.33725565,58993798.67242193655376860736,91.7351632736838,1990.105408109553869054346302,1.00363621016209,21.77291431486591645083922169,3441995.061191889170621133,74670745.01767855576972093126,0.0909819727419603,0.0670792007471839,0.06728223739069306
2018-04-29,17017,4577,6517606,1423.99082368364,2212045913.639693507517144762,153758675809313,0.000418415980086479,0.009106296974142707171894702973,0.00042,0.009140771173102548,13.835342797539928574,301.1088157470117646640483855,8.14813610153237,18353,6.59081829776591,399429.9365236930082,18353,399429.9365236930082,86.94999208,34.48206953282955,0.002316031326797455,21.7637408883394,289.58062500049584,52.54076116229487,101639048.40573,33066,38286,1168936.83339994,25440438.35695225539600265964,50.6844113978985,1103.082396741859110952314751,1.00284039772368,21.82555856841740057281525699,1940503.374779941877664232,42232612.64165881589058485219,0.09094407616123172,0.06660772406277993,0.06670862982410528
2018-04-30,17415,4594,7000936,1523.93034392686,2179737140.538638997505513467,153560257645011,0.000478416097194339,0.01025818747387156022164925104,0.00042,0.009005630797736118,17.07132159618727442,366.0429036301948176356773734,8.16728537771736,18416.75,6.61251364049097,394891.549986206312325,18416.75,394891.549986206312325,40.10561772,33.949926832890554,0.0023233951215121135,21.4419780898479,220.8667649844474,50.101989388326054,101657465.15573,35683,42115,2534743.7823781,54349920.64512941376652929099,86.0544702454012,1845.178065535360568735382477,1.003864,21.5248298931870722856,3624184.014385070173469613,77709674.23002168109405997205,0.09092555693398348,0.06677974118800037,0.0666629685275539
2018-05-01,15719,4611,6481276,1405.61179787465,2181890218.12624082589490647,151788488243129,0.000429427334990573,0.009215191098701915263609915647,0.00042,0.00901288750409838,14.0104962314025794,300.6548247862517925877933413,8.10349539438833,18484,6.63545317847646,396652.887204177276,18484,396652.887204177276,49.42144613,34.090922519462694,0.0023653942663393033,21.459255962139,217.81023049819385,58.48387442989858,101675949.15573,32626,38602,2057324.44365874,44148651.83363811753607644486,98.0849650892346,2104.830371887353262214088809,1.00291354637863,21.52177849963558431983868957,3786275.822374634308605837,81250662.01559561662382962972,0.09089057338858933,0.06562477569443868,0.06569820486199623
2018-05-02,16855,4568,7002110,1532.8612084063,2196262301.915894127069577176,156191666508055,0.000452068904818434,0.009763204365562869087666917861,0.00042,0.009070621292086704,16.027650951432513714,346.144647576660662484246198,8.25791946078754,18316,6.5739596915936,395565.4752044287392,18316,395565.4752044287392,99.51335083,34.533730507209945,0.0023464165432623956,21.5967173621112,230.51080080100616,54.01171469812679,101694265.15573,35454,39140,1021915.79630146,22070026.62059943360449724235,39.1028408161608,844.493001162250435442566681,1.0025446216359,21.65167283637524533442171208,1530485.189544532851578501,33053456.06549046346094213371,0.08945541107625474,0.06553710520090054,0.06534353806242221
2018-05-03,17615,4073,6390511,1568.9936164989,2313954623.64492299479417737,175635938838011,0.000596217615135828,0.01356417688578761077510830733,0.00042,0.00955515930325698,20.137249951217459965,458.1300743175873315549134935,8.28091544066396,16330.25,5.8602953077042,371519.38145717213725,16330.25,371519.38145717213725,42.10407692,36.43715888405765,0.0023332046880608307,22.750379293469,237.43227315382924,51.17823046695944,101710595.40573,33775,39453,2415694.69847373,54957970.64749958651005706937,79.9919250859904,1819.846636121039453422116698,1.00404610281762,22.84242966723022862576412378,3155921.420417578053071095,71798409.33488334229797573885,0.08946961027919008,0.06507392653779213,0.06564241564832492
2018-05-04,15617,3870,5842120,1509.59173126615,2273234085.807158149784507148,178102133173356,0.000456381838669189,0.01019858906982603645729877332,0.00042,0.009385578141797592,13.912800351831061469,310.9039877936653764440271169,7.97598390221215,15510.5,5.56527004508202,346607.1661151227398,15510.5,346607.1661151227398,65.0773017,35.77458892363554,0.002304572296902399,22.3466146233276,207.75838551907907,65.13958423901654,101726105.90573,30485,35852,1563158.01746965,34931289.81175906071521500734,63.1919847636534,1412.126930796551961552241054,1.00319042616282,22.41790984727232037452779983,2265559.037746502100938357,50627574.72291798995669506465,0.08915235121275203,0.06134808399502047,0.06440570318509106
2018-05-05,14699,3914,5595458,1429.60091977517,2303242705.729515159115333986,176357190633889,0.000434827459843773,0.009843675337281955841368654639,0.00042,0.009508009551981444,12.408671221561481903,280.9089631000091023471710538,7.99154260411349,15686.75,5.6276418967516,355118.49723701170635,15686.75,355118.49723701170635,120.10435677,36.29639283440549,0.002310972797024409,22.6381179809082,218.88614603656075,65.10234974286716,101741792.65573,28537,33608,847111.59020472,19177012.1220492104590895267,39.5937563510306,896.3281275819640669081939909,1.00264430696842,22.69798011403702965378031904,1330666.963445436784796286,30123795.71177465696305133842,0.08902981502365062,0.06134854585440062,0.06371101499470587
2018-05-06,17761,3851,6520351,1693.15788106985,2575350012.571433533916663768,177048619252412,0.00045449773711342,0.01150277683523808305063384987,0.00042,0.010629681682209072,16.688247911333382855,422.3589598363434888004872741,7.89763737410679,15441.25,5.53872784633804,390798.981608121031,15441.25,390798.981608121031,36.7464702,40.58603752958417,0.0026376797194623013,25.3087659100216,264.5956408766713,92.742803603577,101757233.90573,36718,41892,2769170.30022927,70084282.89348682783867065223,96.5248400572764,2442.92458151188433631276117,1.00277117292722,25.37890087693280030440542795,4043618.599679423744706578,102338996.5686958787602274598,0.08933166851311426,0.06262529201172129,0.06339802840608198
2018-05-07,18215,3861,6264632,1622.54131054131,2383999474.685350974275064384,176943835141873,0.000455202586841372,0.01066300358477689542576876982,0.00042,0.009838392037009536,15.695840396877195939,367.6710266066885707789784731,7.90622775903632,15472,5.54891407253234,362427.6228490750976,15472,362427.6228490750976,54.48768514,37.47934755392987,0.002508133812208201,23.4247429452608,259.8659098256347,74.53427361216998,101772705.90573,34481,40392,1867811.15112703,43752996.08544234993951727942,72.4276330735981,1696.598686882704885445998884,1.00226355939125,23.477766242142162268520488,2925496.955108776404524439,68529014.16056626139535868743,0.08950839000578849,0.06519318572928376,0.0641773203989372
2018-05-08,15258,3852,5701492,1480.13811007269,2281199189.053837068696167332,175877376570274,0.000465290592940509,0.01042774214509128211567678964,0.00042,0.009412723505240328,13.892181233425222634,311.3410972260003925675629264,7.84506604705071,15438.5,5.53605975715457,345996.0281801257234,15438.5,345996.0281801257234,64.34376651,35.851713396730666,0.0024327341747765185,22.4112464410484,250.94350391841127,58.76071565853932,101788144.40573,29857,35427,1581942.58632061,35453305.15762067216862692752,61.1729149164446,1370.961271709725623205624519,1.00350127607366,22.48971440199334059060602514,2167172.856744883552340455,48569044.9728604655236159117,0.08957020875813616,0.06588368072709691,0.06442247503133433
2018-05-09,23046,3765,6701758,1780.01540504648,2173109238.787434081798900216,168720327780596,0.000462567409078052,0.009874043059352405014591205078,0.00042,0.008965391861898864,18.147907160364888107,387.3883313476940239201612426,7.35384462083608,15089,5.40993131136639,322092.3757242665688,15089,322092.3757242665688,36.74750643,34.04034045654877,0.0022970057029197155,21.3461710997592,253.42855917948378,57.987556410216925,101803233.40573,39233,44514,2770343.98533333,59136236.71611405388109473414,85.4961178779317,1825.014760587511517128864047,1.00862110535771,21.53019868979392840201086343,3805774.191218253747643677,81238707.05279253151517279557,0.08963946360361287,0.06604082635909768,0.06415244361887198
2018-05-10,16007,3823,5897903,1542.74208736594,2017778947.905860755187275184,170364393395423,0.000467253305787375,0.0092597451262743531167987274,0.00042,0.008323307518352736,14.706330546352475706,291.4412181043715731744293919,7.54263106047129,15323.25,5.49309127304865,303666.9569776156236,15323.25,303666.9569776156236,88.22698185,31.95640731614243,0.0021927891511244425,19.8173988532208,210.28784239648593,45.239524405063314,101818556.65573,31474,36688,1154052.36039168,22870315.92338283662391752294,45.9177273098263,909.969916532257127439243547,1.00421950563483,19.90101847934963874569416046,1684629.579542907491601164,33384976.29773545339950508856,0.08727688666098193,0.06803533887452395,0.06473742900890286
2018-05-11,16773,3796,6168121,1624.90015806112,1808671827.201611750550496982,165742432501630,0.000476439894751556,0.00846205976192851216069766629,0.00042,0.007459629512896428,16.2751868047137743,289.0639614674890110432454783,7.28506522288262,15209.5,5.45149974273796,270136.2739914243373,15209.5,270136.2739914243373,35.25768533,28.684606749443404,0.0021094455934144527,17.7610226497534,184.95362794740444,22.826297999799962,101833766.15573,34160,39869,2888271.45622542,51298654.75265592038465781143,104.92002757699,1863.486986207670730023014266,1.00616891182002,17.87058883231310668979818307,4183056.579467002490890524,74295362.65311341441581645262,0.08538505925984335,0.07097850998854036,0.06595366766661773
2018-05-12,14520,3816,5828931,1527.49764150943,1847677687.698749824642683105,168829984129484,0.000533604523021555,0.009680297099003675578366861118,0.00042,0.00761935966839117,15.794693881438562433,286.5367941305184924464344636,7.45945207544132,15295,5.48132200400349,277471.6812572451075,15295,277471.6812572451075,88.80537403,29.523266405602758,0.0021378521081931888,18.1413325437885,202.62351214019696,12.11946349578405,101849061.15573,29600,35056,1146879.47966775,20805922.02829977437230627088,55.2542630732513,1002.38596087382498794031455,1.00305198,18.19669952788549162623,1936993.446295897837746144,35139642.24439281358371177137,0.08521550168046835,0.06820104741848323,0.06595728274208337
2018-05-13,17825,3809,6014193,1578.94276713048,1914361876.081754802762300846,168681949531819,0.000841901209344874,0.01582206123684152935933922283,0.00042,0.007893165665653884,27.477129769393092836,516.3846125868804375795297835,7.4359638333604,15263.25,5.46912403582055,286846.09725307534515,15263.25,286846.09725307534515,189.29191165,31.118919593594377,0.0021611789672319214,18.7932515848902,215.61186128621924,19.214267869508785,101864324.40573,32637,35581,538133.528885215,10113278.79460462302034417839,23.0491487810669,433.1684518601555398798753544,1.00192749,18.829475389387560011598,820111.762779142800351663,15412566.68563622116609707935,0.0849882154897709,0.06819454511082636,0.0632081326980193
2018-05-14,15161,3807,7487542,1966.78276858419,1898474611.460774593741436155,167986691293746,0.000683245848459396,0.01273194166328041887158211361,0.00042,0.00782648809449087,22.13238276915347815,412.4257862987965950703774141,7.40245391467039,15257.75,5.46633450212554,284320.473151709694625,15257.75,284320.473151709694625,144.25194597,32.137372199654095,0.002149041178465908,18.6344954630735,179.24983800713642,15.8470820041483,101879582.15573,32393,33628,706261.405836909,13160824.96281179269177287981,34.9521653883391,651.3159673535995762115462238,1.00300671,18.690523986927277723185,1175371.417679066837487729,21902453.35016683877243825578,0.08498180789140722,0.06818785995140367,0.06276878262434712
2018-05-15,15754,3681,6843990,1859.27465362673,1855642271.9149476002355196,161371740150479,0.000520304783270628,0.00947549788462260134732107056,0.00042,0.0076488036233784,18.857926564864238008,343.4299453303270656925460253,6.876663197584,14752.25,5.28446579626237,268659.67441186667,14752.25,268659.67441186667,120.7201663,32.183903375724974,0.0021454339018092514,18.21143719852,193.4736673966022,8.522669781711832,101894334.40573,36244,35573,844053.959886828,15371435.68264108736856909456,35.3974988743286,644.639327734517692729913672,1.00294418997347,18.2650551293223611699232644,1259195.227456491237594604,22931754.80549999696916880277,0.0849831554094587,0.0679934909944585,0.06281383878684071
2018-05-16,19657,3785,6544803,1729.14214002642,1788985182.457140581802633928,160088591149708,0.000620606616735407,0.01089452861132863558001368594,0.00042,0.007372950744269712,22.67013910273176,397.9662356432953116240605439,7.01209895717673,15172.75,5.43428567615109,266352.2342979006494,15172.75,266352.2342979006494,94.43167264,31.395509202457465,0.0021079681254813853,17.5546446292136,190.52676958004142,9.151867287222426,101909507.15573,36529,40092,1079187.77999621,18944757.96602341602666328046,42.2631856674782,741.9152052910533800631611435,1.00127242818529,17.57698165382256110596778794,1694415.63978053415665337,29744864.41052887985250324838,0.08501516726386593,0.06786893515854732,0.06175796295547363
2018-05-17,16324,3712,6069627,1635.13658405172,1720437629.48654231936771766,160233584408903,0.000579868593427236,0.009787920727693776181529520312,0.00042,0.00708941086347564,19.494602242433650101,329.0601069443945028413371155,6.88631983857877,14872.5,5.32597060520331,251041.102540574895,14872.5,251041.102540574895,165.29729231,31.17102345964565,0.0020967040091753163,16.879549674942,197.00150250176787,5.078180807433834,101924379.65573,33619,38393,616612.518143793,10408141.63019922921036493501,25.1328258633931,424.2307826328108916021657002,1.00157233,16.90608989728240155486,964924.583373250193668869,16287492.43762149008440139628,0.08502318670569319,0.06830203941508355,0.06187938503600728
2018-05-18,15350,3702,6473981,1748.7793084819,1831208705.86038876429042958,159218822167473,0.000628893347704048,0.01129726950721630122629090781,0.00042,0.00754476607258332,19.324634788253981103,347.142497417814254070304404,6.82450676165448,14852,5.31785448247028,266797.299309541592,14852,266797.299309541592,79.1310978,33.40454022051702,0.0021818948266606967,17.963728744246,175.82450456032385,1.7462547437263543,101939231.65573,30728,33650,1288232.24363703,23141454.58428703204572502938,50.6582389381897,910.0108629468402799935314662,1.00235940295062,18.00611241884931131974713252,1704649.740270083746480301,30621865.53816118155604183251,0.08514847427103982,0.06703358714428509,0.05956004371039445
2018-05-19,13877,3699,5515866,1491.17761557178,1796746334.167986689230236849,153312229450095,0.000487988137677658,0.008599859367598917555237543195,0.00042,0.007401698228938146,13.586077741083736756,239.428684653322527702358123,6.56342468750232,14865.5,5.32191216573885,261976.05957685716515,14865.5,261976.05957685716515,286.39726005,33.21488781495002,0.0021414578727430864,17.6230910212813,137.15508804285378,-3.909714303441212,101954097.15573,27841,32796,355988.381793729,6273615.654869524945805884968,16.1464795440037,284.5508786772337845565059408,1.00185977,17.655865917269948323301,529539.943125146197399031,9332130.617098574216696260396,0.08511110437802705,0.06674379755061219,0.05943662996899073
2018-05-20,12962,3706,5223674,1409.51807879115,1850873266.900000864819108779,156994933661393,0.000514691738875255,0.009342343404542294470274046686,0.000252,0.0045741370224620196,13.138536018268603138,238.4820000877505837678461419,6.73349496683945,14877.75,5.32552058606097,270051.059864818698825,14877.75,270051.059864818698825,290.09784316,34.92503719780397,0.002132579041805874,18.1513373907223,159.9438447473932,-7.274608012217576,101968974.90573,25527,30510,351498.562671075,6380169.003396629330811567472,16.3267157649016,296.3517263311536485478124257,1.00210542157139,18.189553608014304607273115,498128.097987147206215762,9041691.170363486748794317625,0.08505298218332924,0.06582997886642897,0.05949493477889724
2018-05-21,14473,3663,5611779,1532.0171990172,1795503469.48416273692275971,153753358059966,0.000580711493607326,0.0102238868738599185240644388,0.00042,0.00739443343948134,16.353997082969763239,287.925102141647399229264797,6.52238398164607,14694.75,5.25925745573389,258712.73996385338325,14694.75,258712.73996385338325,281.45983902,34.876161056525824,0.0020962714528651887,17.605793903527,123.4077446805452,-5.123986128202136,101983669.65573,28162,33220,362338.264711948,6379252.811880166415156240596,16.272045475871,286.482279037003753380297017,1.00175236098063,17.63664560979655424933568201,540557.35070843560452646,9516941.309609282020663414234,0.08507385945755178,0.06534967434348231,0.05959724378966431
2018-05-22,14942,3640,5806518,1595.19725274725,1669750851.212005633629017357,153513109826570,0.000538463540832928,0.008814854271200425492753919555,0.00042,0.006875560763459178,16.361214688208127267,267.8393470304185439352325147,6.47076642101296,14608.25,5.22755026798395,239142.644101910802425,14608.25,239142.644101910802425,152.25883309,33.78668534242038,0.002044374465001719,16.3703827701409,97.07974192036339,-12.591465067134862,101998277.90573,30385,34160,669900.562317599,10966528.6230717229265997797,28.8118291331323,471.6606712172726267753293411,1.00148892326874,16.39475701396554316489836547,984212.083187801014407446,16111928.52878205988296533692,0.08524278985254007,0.06657726831065286,0.0601049737016337
2018-05-23,15365,3689,5963959,1616.68717809705,1511628888.456940406547880332,152661202984602,0.000581908348006732,0.008622712703826653926720707029,0.00042,0.006223556249042328,17.198301225339885639,254.8442739616104097900237971,6.52112670821566,14800.75,5.29566779200086,219317.3813166981813,14800.75,219317.3813166981813,103.96662106,32.04922964045828,0.0019702502026804234,14.8179910691484,42.56801475796747,-27.653152470291847,102013078.65573,29555,33181,981209.907704047,14539559.64931849429145952357,45.3630384532036,672.1890986690063941451038142,1.00225366,14.851385782901296983144,1505190.978915748974169381,22303906.4829363059439588965,0.0848613873034406,0.0663253735808866,0.06135613279739251
2018-05-24,17091,3607,6502364,1802.70695869143,1599144641.85874326464298618,148498287400742,0.000641499936814571,0.01005464817873917439645213329,0.00042,0.00658293476385972,18.976851130850188914,297.4366024234865447650055757,6.19874544911298,14478,5.17945364293228,226923.165502764348,14478,226923.165502764348,158.28163846,34.6938627100513,0.0020689587015152396,15.673654199666,-13.6587954954797,-29.699929263517948,102027556.65573,29582,31708,644595.024716686,10103159.51623449459572582688,30.5902763855252,479.4614139389307178730745832,1.0037127117318,15.7318459594932762978415788,969956.483632233793890904,15202762.51317562699346693573,0.08493936204237638,0.06509407025437827,0.06179153631513114
2018-05-25,13340,3512,5126665,1459.75654897494,1528959563.644089502820552364,145360921777582,0.00049340842472227,0.007393074053688559631404158036,0.00042,0.006293145692226456,12.738325301053947466,190.8669928440641017848278314,5.90984270549445,14100.75,5.04379670112159,211281.1288563385701,14100.75,211281.1288563385701,166.1124601,34.56687843666418,0.002017901972438279,14.9836802195868,-5.833973079529005,-19.222944763410155,102041657.40573,25817,29873,614292.614435194,9204364.095950877101378057839,27.328423003258,409.4803511864177857718137944,1.00227774,15.017809147370161637832,816381.980376325398989164,12232406.53099184600282604697,0.08500033009823578,0.056840130569248484,0.06099371159655096
2018-05-26,11962,3670,4904630,1336.41144414169,1559081352.056256559823107131,146009470926507,0.000412019576224798,0.006294285578244620842895593071,0.0001680042,0.00256654410169960212774,9.72860623381888497,148.6206710734960170238326294,6.20212733811119,14728.5,5.26758071265207,225002.37971361781395,14728.5,225002.37971361781395,248.61131914,35.971891703156935,0.0020851807410889483,15.2766663077447,3.0646888140557342,-27.82995445393763,102056385.90573,23612,27998,410505.789749562,6271159.967401263435034032821,27.4506353171116,419.3541956751055283995142085,1.00226683192398,15.31129594262308536107564791,768562.887608490676966142,11741078.77051160611433432548,0.08431796291521942,0.05072200785155976,0.0609045552173745
2018-05-27,12037,3583,4834388,1349.25704716718,1543199194.329244341579101204,144615108579663,0.000406459240522691,0.006145222822518116026933645707,0.000156265,0.002362557296337772922,9.511146228229796302,143.798214046906179060969357,5.99675069959427,14375.5,5.14060777811092,217341.9666176280974,14375.5,217341.9666176280974,175.95990357,36.29902502981281,0.0020603049264552196,15.1189152806948,0.5640143230855613,-27.117328348216468,102070761.40573,23400,27302,580079.662110929,8770175.267509200862329793469,32.9680925634886,498.4417984334883953589198793,1.00190944164375,15.1477839671400868715540775,900094.863168364608543657,13608457.98083108280365129409,0.08239166621499656,0.050691370003659225,0.06090948014546328
2018-05-28,12912,3566,5201849,1458.73499719574,1460119361.391321056618905164,143860685583087,0.000462267690640174,0.006611799137449967889290304743,0.00042,0.006007245788437656,12.15856479921748115,173.9035409132036861192219575,5.93729270784565,14312.75,5.11745109968828,204714.7789487168117,14312.75,204714.7789487168117,92.41168563,35.248388537743196,0.002011435861864101,14.3029661629468,-12.341416570644492,-34.06957586722611,102085074.15573,26302,30852,1104677.11368555,15800159.37802615704959657874,51.5964286484571,737.9819730877807934530093823,1.00241551,14.337515120743059624868,1591853.016662197380763212,22768219.83370419775779701945,0.08047527949614607,0.05022132887835633,0.060287015197365325
2018-05-29,13181,3853,5573217,1446.46171814171,1546998135.173301868129625406,144548933750561,0.00046075598266392,0.006981242568719855234949751824,0.00021,0.003181859801266062,12.09530530090990316,183.2645986714549081265598182,6.44507006212563,15467.25,5.52939893586418,234355.33814824998795,15467.25,234355.33814824998795,117.74971585,38.19369123067183,0.0020327955328033644,15.1517133393622,-7.87989051861114,-30.380933052367844,102100541.40573,26251,29494,867097.985521843,13138020.11376540034931978853,42.988080445653,651.3430719219759074027825166,1.00171487368935,15.17769661391644566448993257,1267890.444664089109880826,19210712.56326675025952328108,0.08046774627937553,0.05181837177917667,0.060616157355863995
2018-05-30,15516,6199,9069240,1463.01661558316,1547728948.264723337597243042,115897467662693,0.00072969338051742,0.01105863345300714136121096747,0.0000231,0.00035008462401471174,22.13014084433518327,335.3862353628440711391463277,8.31826977365064,24877,8.89113125972812,377015.3762603456258,24877,377015.3762603456258,146.49052533,39.47274832507376,0.00205503168045718,15.1551785287754,-11.839848661398406,-29.32005403013214,102125418.40573,30328,31810,697146.919041549,10565386.01886040546568468909,28.0463421981976,425.047323092811721561615219,1.00197042,15.185040595652069623668,892154.145324665817725817,13520755.34758234331385860946,0.0799224656549429,0.05186349865446962,0.060616231937330504
2018-05-31,14646,6082,7720623,1269.42173627096,1557731043.079901770722402631,121412916128788,0.000500118491131672,0.007626543802949519669851841338,0.0000231,0.00035226284365028757,14.931537671226153222,227.6980917808449081610581924,8.54616734357925,24404.5,8.72017419767874,372155.78215859060615,24404.5,372155.78215859060615,218.49646383,41.435501290405554,0.002039042665492712,15.2494737510947,-9.891810254278809,-28.937546679159542,102149822.90573,29856,33401,467512.4764704,7129319.23824464335999214688,19.1036104184662,291.3200056275395544873449491,1.00162523391819,15.27425771306952719608274259,638079.691587190458027538,9730379.507965462564321914903,0.07991291699524648,0.05191723020669654,0.06019472103668603
2018-06-01,14623,5967,7604625,1274.44695827049,1580320711.743463313300416779,111741574209791,0.000443258131559956,0.006855869438573309880607013819,0.0000231,0.00035728748725644513,13.335420887980370447,206.2588320594640175567332565,7.71684163186998,23944,8.55362414900833,370341.6274834771512,23944,370341.6274834771512,173.20959507,44.28852559176102,0.002056825618361196,15.4669907903223,-4.786422187097449,-28.382677186592982,102173766.90573,30085,33664,589885.14386403,9123748.087492897004151076869,25.2947858312487,391.234219495098646572884456,1.00273004588094,15.50921638481995631033002696,851523.670223155615004175,13170508.76508299122091928359,0.07992283554721434,0.05202834271870789,0.060060866510882806
2018-06-02,14690,6098,7537412,1236.04657264677,1616075866.058247199828392863,110303997404383,0.000368451020119148,0.005826370585906963567399628119,0.0000231,0.00036528372344016861,11.500093239958454386,181.8526787273219324565657317,7.78708110062666,24470,8.739436481902,386947.736475364757,24470,386947.736475364757,255.34746241,48.47364937858488,0.0020704753311448095,15.8131482008731,-5.0317132112183796,-30.492815100394328,102198236.90573,31212,35527,400232.044365938,6328928.632296995223947500468,17.9751847420082,284.2442602634485660134873594,1.00220143,15.847959739716948068533,638604.388329324878304675,10098345.83437953019802912408,0.07994159468494548,0.05105365086391402,0.05944012147132387
2018-06-03,24979,6041,15516946,2568.60552888595,1655163180.213065900953842435,109423740900568,0.00122606814596621,0.019852214846797637947470005,0.00042,0.00680054388745599,52.267285062582359949,846.2999189196767611926012192,7.6509468771929,24254,8.66023701981984,392715.217729422813,24254,392715.217729422813,172.67097867,56.77977425120441,0.0021022382689748946,16.1917711606095,1.9928015495120461,-27.542621405808237,102222490.90573,42630,37540,592007.363901262,9585647.761684907627501739189,23.8373559701111,385.9690129420275994396587154,1.00209124359962,16.22563209841563631593316839,894854.34311797064361262,14489276.74584371526710386184,0.07994391062476447,0.0514538268947069,0.05781794890589128
2018-06-04,16049,6162,8222067,1334.31791626095,1548613955.964668510515423221,107176848629111,0.000386161325064328,0.005848714577299573058011671086,0.0000231,0.00034986752418335487,13.838477245004172088,209.5945355920910499720419149,7.64317206722718,24731,8.82842079398749,374570.2917999371987,24731,374570.2917999371987,154.82065621,54.86471361711314,0.0020230375127440613,15.1457802676777,-12.369859323919393,-33.096115673348564,102247221.90573,35836,40022,660423.643763198,10002631.39201645099259218528,28.5026128328622,431.6943110212214986070381129,1.00218828173715,15.17892350203234594935231656,1140731.570796811058142705,17277269.71569132817647416991,0.07980760364639532,0.05224098631568661,0.058496648648204905
2018-06-05,15616,5993,7999115,1334.74303353913,1583986911.585049536821993472,107926318792480,0.000351769294304959,0.005448235888124941005399329178,0.0000231,0.00035777497084944384,12.151518502469773173,188.2038605193766476816386761,7.48705646546498,24039.75,8.57964261704049,372329.9071635462144,24039.75,372329.9071635462144,71.84176999,57.23108406351843,0.0020349216972302907,15.4880939761664,-9.01430340824581,-38.80344055008416,102271261.65573,34544,38535,1423562.66649924,22048272.35970225688028371354,53.3025926099933,825.5555635168888985406636851,1.00174890233609,15.51518113990289887374256538,2054015.406226092539773057,31812783.64012332492287364633,0.07969108515946637,0.04718054163166655,0.05825527796395647
2018-06-06,15947,6111,8217262,1344.66732122402,1554131495.433714677063545671,104957873574838,0.000377394138256193,0.005733570153069527004779220541,0.0000231,0.00035094734419535637,13.649213798311274533,207.3660317260586295932118214,7.42451644043138,24533.25,8.75366994142045,372722.031687477344775,24533.25,372722.031687477344775,201.18964467,57.90872990486334,0.001985749694636673,15.1925257227427,-11.961991377359762,-35.143255325171495,102295794.90573,36167,41704,508454.573165643,7724709.181665191455659369056,18.8702502495558,286.6867623109683454346326927,1.00237343539816,15.22858420108051386194173343,786964.916407475961025933,11955984.73541663721439898901,0.07898092483560618,0.045761905240967626,0.058268494131258355
2018-06-07,15873,6059,8561000,1412.93942894867,1547681965.675462353287636556,105542358463693,0.000396483196329383,0.005997158468728742677337837188,0.0000231,0.00034940789902365732,14.654018936333067745,221.6549770042002935180956175,7.40335105974843,24311.5,8.67248658324603,367732.9063685560578,24311.5,367732.9063685560578,221.42542792,59.31671861998193,0.0019731262564408607,15.1258830746172,-11.697284154900142,-32.50762239215461,102320106.40573,36960,40053,462097.36327385,6989630.68596916343442752022,17.8687228024488,270.2802118025867253852825994,1.00224745129463,15.15987776011567043103166564,715695.954406480196214997,10825533.32332898205890430156,0.07897352548511796,0.045444317465556404,0.05792517049121145
2018-06-08,16144,6150,8449090,1373.83577235772,1574421339.68101163137263615,106329759958217,0.000395939233290774,0.00609093300586173055555326237,0.0000231,0.0003553589556306405,14.639061272458649,225.200066025708255833149508,7.57062276649813,24670.25,8.7983398315383,379514.90368600903875,24670.25,379514.90368600903875,110.11856514,61.123208906257005,0.0020181433985837455,15.383504572755,-10.610810561323095,-27.933189981183386,102344776.65573,36973,41823,929405.28712456,14297510.4844233424852673628,30.2646028949504,465.575657027083689298916352,1.00221143954086,15.4175242630441910276652693,1265756.486875511815248158,19471770.70384374015230106933,0.07871058846368914,0.045250391592279296,0.057656061628224696
2018-06-09,15608,6101,8326600,1364.79265694148,1541935345.001932450167771696,109289897166997,0.000372099538915332,0.005604743973855192113808255686,0.0000231,0.00034794341904711312,13.580888971331102992,204.5619455577564938480782884,7.71758763551485,24472.25,8.72563914015396,368612.9150119356732,24472.25,368612.9150119356732,156.09995027,60.52022821802064,0.0019934017218462483,15.0624856730352,-12.321534863095629,-23.993629110476398,102369248.90573,36498,41373,655792.962954634,9877872.108981478286254685117,28.6265344016331,431.1867642932478505635137851,1.00161604537522,15.08682733334642604402026774,1184365.607798764265678279,17839489.99910451348827795957,0.07865221988613115,0.04369592141146652,0.057724526743732976
