date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanUSD,FeeMedUSD,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-09-27,3694,3567,8851681,2481.5477992711,1901703790.01695,0.00006801683822273572,0,1.5571094774331111,0,0,0,0,0,17.94645854,15.48072948545722,0.002847757005757263,19.0170379001695,-40.31908343886858,-11.219874618412442,100000000,22893,6351,5572130,105965407.394671476035,1196.87765706188,22761.06776621184536812398866,25,475.4259475042375,7601370,144555541.383211432215,0.06510220740879179,0.061716701397171815,0.07279776659713419
2018-09-28,6475,3938,13422558,3408.47079735907,1921337699.44132,0.03055522990415989,0,1006.3059416636461,0,0,0,0,0,3.97220126,15.579133003715828,0.0029009528930450013,19.2133769944132,-34.99136245433286,-3.294684598583574,100000000,32934,11325,25174958,483695958.8725185446456,2686.47964679912,51616.34624176951133750267638,32,614.8280638212224,30424382,584555121.1880390626424,0.06499547932193674,0.06026939414869837,0.07268677292361873
2018-09-29,4158,4054,9326337,2300.52713369512,1914418792.49427,0.00025350054965697064,0,5.679679815064207,0,0,0,0,0,7.9164523,15.247979921206984,0.0029074630424995485,19.1441879249427,-32.58641206119769,-1.3885406024868774,100000000,22405,6737,12631921,241827869.4770301159267,2084.13062193855,39898.98828651930831737167108,22,421.1721343487394,14040788,268799484.0862803628476,0.06495031039739256,0.06012878767669389,0.07215728934739249
2018-09-30,4257,4055,8700054,2145.51270036991,1883975043.80222,0.0005010212556770915,0,10.652713938207356,0,0,0,0,0,19.57873608,14.96802608868036,0.0028525691794535494,18.8397504380222,-44.72471774351619,-6.529510446736797,100000000,21262,7198,5107582,96225570.2217343043204,1134.24604056682,21368.9123395936931253677434,23,433.3142600745106,8164303,153813431.0203959615266,0.06449365427618096,0.059756125768345436,0.07216102789892373
2018-10-01,4183,4012,8583052,2139.34496510469,1856375433.85412,0.0005460468444059308,0,11.066185348731853,0,0,0,0,0,6.88880064,15.199377612982646,0.0028290583690854768,18.5637543385412,-47.75618097814773,-17.510318306200514,100000000,20266,7302,14516315,269477305.560880699678,2432.0850451931,45148.62930940458059912630572,25,464.09385846353,17759085,329675291.217271946802,0.06389150459679986,0.05587560621162888,0.07195959296126055
2018-10-02,3811,3482,8689672,2495.59793222286,1841711914.68114,0.00005003513621513112,0,1.0121607704958724,0,0,0,0,0,13.75052046,15.176285058992205,0.002829606511088372,18.4171191468114,-49.58918471652241,-16.15227135024257,100000000,20229,6976,7272452,133937614.9734668595528,1437.65108944954,26477.39140593539182887219676,25,460.427978670285,10029054,184706282.4478054584156,0.06389139018474023,0.055775241409074444,0.07195710654451877
2018-10-03,5060,3693,7733904,2094.20633631194,1787909281.09668,0.00001989656457742885,0,0.3722249301145331,0,0,0,0,0,14.84316857,14.697436698086564,0.002765753294262507,17.8790928109668,-46.42658524288763,-21.84491573798364,100000000,18708,8206,6737106,120453343.4513212940808,1070.10297343407,19132.47037931927750075275888,20,357.581856219336,8781265,157001051.932694377002,0.06383035887850572,0.05522707435011414,0.07187205172372053
2018-10-04,3511,3891,6864040,1764.08121305577,1787721146.25266,0.000033663235941472475,0,0.5698849212531839,0,0,0,0,0,26.16819397,16.37246400323145,0.002731311110016744,17.8772114625266,-42.64019753295442,-26.28414764623679,100000000,16929,6034,3821433,68316565.8308774126178,913.304938680809,16327.34551856671219494207202,24,429.0530751006384,5510882,98519202.8590315144612,0.06376997072236906,0.053809599417195625,0.07172644275037739
2018-10-05,3369,3924,7883605,2009.07364933741,1809060596.81364,0.0004630821945038144,0,8.795320120211723,0,0,0,0,0,15.08421214,16.638106373196273,0.002747182239214454,18.0906059681364,-44.28217497966333,-8.551734231653176,100000000,18993,5920,6629448,119930731.5542499207072,1354.83277027027,24509.74579967811862483622483,23,416.0839372671372,8020610,145097695.134094491204,0.06363323355223688,0.039589949534674936,0.0715333925579061
2018-10-06,3334,3887,7529449,1937.08489837921,1782026190.43511,0.0007689908514723642,0,12.459958766405897,0,0,0,0,0,32.9938704,16.45649433521244,0.002720452010520162,17.8202619043511,-46.704614411987485,-12.139035909012458,100000000,16203,5751,3030866,54010825.9169930010526,734.634498348113,13091.37916453495919655717447,22,392.0457618957242,4224883,75288521.5752405884213,0.06341377037523978,0.03928908185145362,0.07142538338832237
2018-10-07,3444,3943,7502970,1902.85822977428,1804023047.31383,0.00009940112201134958,0,1.705822654836867,0,0,0,0,0,31.28784852,16.669509566759995,0.002748121393273996,18.0402304731383,-49.63297318424241,-7.325269467559911,100000000,17161,6150,3196129,57658903.7818810416407,748.879512195122,13509.95899661138506288929137,20,360.804609462766,4605609,83086247.8291600127247,0.0634245464807489,0.03877178209225707,0.06891045303808575
2018-10-08,3958,3977,8413821,2115.62006537591,1838225801.87169,0.000014558931521922346,0,0.28439416834922043,0,0,0,0,0,28.21553395,16.957727396634883,0.0027832148324732327,18.3822580187169,-42.44729191603989,2.6780607426681216,100000000,19534,7221,3544147,65149424.6102614449843,743.256889627475,13662.73991932123421601848683,20,367.645160374338,5367058,98658644.9574186878802,0.06285914599897408,0.03577104514006933,0.06871959984411255
2018-10-09,3868,4222,12402463,2937.5800568451,1815387931.24411,0.17849705676582134,0,5838.46022975325,0,0,0,0,0,40.62405041,16.753768256511385,0.0027545824942895097,18.1538793124411,-37.893335540131886,-1.2328565143407106,100000000,32709,6526,2461596,44687516.6999877619956,654.380478087649,11879.54422362068773270194997,21,381.2314655612631,4270487,77525905.6033486558157,0.06199532611021917,0.03552004956721275,0.06650586247785266
2018-10-10,3586,4013,14341686,3573.80662845751,1801602557.41828,0.14684660120467247,0,5696.326507330438,0,0,0,0,0,29.60189594,16.707565852158062,0.0027593418468731686,18.0160255741828,-38.08096752772969,-2.3192643109616657,100000000,38791,6353,3378162,60861052.9857325160136,808.670706752715,14569.0321339493929391278063,24,432.3846137803872,5137485,92557061.146980522258,0.06189079127880803,0.03553609264569034,0.06619885690739268
2018-10-11,4191,4045,15911649,3933.65859085291,1544626260.98045,0.000020771365583882697,4.85920629238884E-8,1.0045032396371292,0,0,0,0,0,19.94836565,14.292423873092789,0.002507814829800894,15.4462626098045,-48.67810919614635,-12.397927832152476,100000000,48360,8331,5012942,77431218.579718589839,871.801104309207,13466.06880067757684695782003,24,370.710302635308,7262975,112185819.1784448383875,0.06282835757109964,0.04461132677718143,0.06906353071788227
2018-10-12,3904,3991,27509185,6892.80506138812,1546825129.35557,0.000006920890285143469,4.85362103533709E-8,0.642653109208616,0,0,0,0,0,13.3765664,14.198091901288503,0.0024982328270349236,15.4682512935557,-44.471165640044234,-11.972646750574283,100000000,92857,6775,7475760,115636934.290311959832,1550.29697416974,23980.38317609656838501994452,22,340.3015284582254,10503262,162467096.0180544286934,0.06233762351409121,0.04462380008410151,0.0663909056931418
2018-10-13,3388,3826,23230580,6071.76685833769,1561933764.96062,0.000023030074238521487,4.97237459662059E-8,1.816474075490177,0,0,0,0,0,47.15026175,14.349273915099543,0.002520188730890045,15.6193376496062,-46.67204463168488,-14.441131309081506,100000000,78874,6271,2120879,33126725.2149591478498,554.252112900654,8657.050894402971249762822455,20,312.386752992124,3475715,54288366.158801013433,0.062238547406737496,0.04398922667288055,0.06637192347195492
2018-10-14,3425,4076,14089422,3456.67860647694,1544226359.71254,0.00003248410959371078,0,1.2982599240222827,0,0,0,0,0,40.46451646,14.203812006065249,0.0024975844970197697,15.4422635971254,-44.04261137458362,-13.46041163328755,100000000,39966,6138,2471301,38162481.4698395981454,821.732323232323,12689.4071416317840699791643,20,308.845271942508,5043793,77887581.0353359126422,0.062237242025297686,0.04388106640165813,0.0663807983249825
2018-10-15,4459,3940,19316212,4902.59187817259,1588728743.76756,0.00011161112071350852,0,6.608717679689185,0,0,0,0,0,32.31147225,14.891422829053305,0.002465930344050609,15.8872874376756,-42.59500985166637,-12.510605884358236,100000000,59212,8273,3094876,49169184.5959637102256,694.962407832709,11041.0675316173846961086112,28,444.8440482549168,5749424,91342751.6890705988544,0.06171633872294294,0.04411709403583834,0.06647032073409367
2018-10-16,3940,3828,14799645,3866.15595611285,1612741582.79081,0.00010677561582432927,0,4.5845178410332466,0,0,0,0,0,85.84309942,15.272921091406122,0.002495755596259311,16.1274158279081,-43.18074739357251,-9.944605008222526,100000000,42936,6596,1164916,18787084.7365833922196,347.6679805943,5606.98609309335997916378383,20,322.548316558162,2293218,36983680.2700437572658,0.06172003897752487,0.044219126298007616,0.058085801365849024
2018-10-17,3699,3764,16932980,4498.66631243358,1646469978.51464,0.00012042112964505494,0,6.174834264815371,0,0,0,0,0,45.89054737,15.635160440937756,0.0025555467939546678,16.4646997851464,-47.811987597919135,-0.8899116440414742,100000000,51277,6683,2179098,35878194.3724129499472,596.047134520425,9813.73712767556887610241522,21,345.7586954880744,3983383,65585205.2242558222712,0.061515752464865014,0.04228589778961223,0.057185116254522494
2018-10-18,3823,3327,18556319,5577.4929365795,1636326282.83706,0.041532581923326164,5.088750730532501E-8,2493.7823490035644,0,0,0,0,0,54.98315041,15.62186789641793,0.002558166883825915,16.3632628283706,-44.64811944553798,-3.270861611351846,100000000,60044,7498,1818739,29760504.2732079166734,437.622699386503,7160.935249722365917203122012,26,425.4448335376356,3281295,53692692.502418307927,0.061425400554101145,0.042153198103281185,0.05692393224035726
2018-10-19,3381,3403,13093850,3847.73729062592,1639034579.29265,0.26467874006931175,0,10211.305791874036,0,0,0,0,0,35.24846467,15.651621362871515,0.00256778096764308,16.3903457929265,-42.96584594065428,-3.993688056527964,100000000,38580,6132,2837003,46499460.1855698592795,754.063274624918,12359.35782084890474358504253,20,327.80691585853,4623916,75787582.157445530174,0.06142906795553118,0.0421124507218843,0.054762267883410015
2018-10-20,3305,3478,9692016,2786.66359976998,1646947682.45739,0.00005537386865765936,0,1.3546109489723888,0,0,0,0,0,146.74913968,15.828606726214616,0.0025700417066043197,16.4694768245739,-40.60248474073308,-9.851907032350232,100000000,24463,5965,681435,11222877.9399535155465,264.043419949707,4348.656985542933200799704847,19,312.9200596669041,1575019,25939738.9187635594041,0.06136096938841613,0.040067463824314524,0.054578567235346875
2018-10-21,3376,4631,10563433,2281.02634420212,1633803289.20378,0.0007837181857926114,0,20.01224387421372,0,0,0,0,0,75.68298215,15.78232778914669,0.0025467132858490696,16.3380328920378,-39.77524469648062,-17.093557715186343,100000000,25535,5876,1321301,21587459.1982824371778,373.673076923077,6105.083021638203022156376311,21,343.0986907327938,2195703,35873467.8351460735734,0.06093127948132995,0.037173110025514974,0.053799817808128335
2018-10-22,3688,5001,11674602,2334.45350929814,1659082564.72333,0.00004823602787577266,0,1.441003096760928,0,0,0,0,0,76.82710214,16.10247912932731,0.0025890665671728192,16.5908256472333,-42.15061046785787,-11.81740863701242,100000000,29874,6590,1301624,21595016.8422543968792,427.757056145675,7096.842737886679479325510978,20,331.816512944666,2818919,46768193.6426732468027,0.059964133321657356,0.03658039182366407,0.05323702794115714
2018-10-23,4135,4846,12915748,2665.23895996698,1644339474.07747,0.00021616673601076075,0,6.721056156047477,0,0,0,0,0,39.51229188,16.016967078195666,0.002570892190110096,16.4433947407747,-40.192909658982245,-16.236894027307468,100000000,31092,7382,2530858,41615897.1268475756926,594.689379571932,9778.71221644767596279205572,20,328.867894815494,4389997,72186453.5818167106759,0.0596168156018145,0.03550649202185113,0.05323359803450047
2018-10-24,3357,4631,10624115,2294.12977758583,1655513139.62033,0.00024031659421472785,0,5.890159724203608,0,0,0,0,0,83.34076455,16.227440392673053,0.00258117215968378,16.5551313962033,-45.10466858137671,-9.94032175579487,100000000,24510,5905,1199893,19864386.2763845662469,441.10482641829,7302.548360854239618843678357,20,331.102627924066,2604724,43121548.0708442443892,0.0595246487403444,0.033717894621399985,0.053241074047592186
2018-10-25,2326,2053,23372791,11384.7009254749,1639576346.60999,0.0001227252773505786,0,11.298948109842005,0,0,0,0,0,150.28689769,16.18304307204113,0.0025609077681642547,16.3957634660999,-43.040583538326324,-8.94043199541593,100000000,92067,3007,665394,10909642.6357620768606,430.912537412704,7065.14003799561856995959313,23,377.1025597202977,1295754,21244876.0942528098246,0.05936881052718462,0.03358339041284093,0.053215355025598626
2018-10-26,4181,3278,26365199,8043.07474069555,1605425467.69203,0.05390942121137537,5.14399894909171E-8,5102.257170550509,0,0,0,0,0,34.16445196,15.844273485092728,0.0025068679810452263,16.0542546769203,-43.12614238350119,-9.854511820430737,100000000,94645,7440,2927019,46991108.4701845795857,749.247580645161,12028.61147574379562949057767,25,401.3563669230075,5574402,89492869.3795338741606,0.05794414955257442,0.0337148453592625,0.04894673255322726
2018-10-27,3405,3795,20489325,5399.03162055336,1588690931.11885,0.0002582028704768207,5.13954167504249E-8,18.14004266535835,0,0,0,0,0,42.63945019,15.691821848076122,0.002478686945076,15.8869093111885,-45.01543697211687,-16.45960115036159,100000000,70255,6352,2345246,37258710.514427584871,588.361303526448,9347.242671337329971672063448,25,397.1727327797125,3737271,59373685.4483347565835,0.057716744293221205,0.031099975695374628,0.04846286510820712
2018-10-28,4375,3303,23905333,7237.46079321829,1600662199.27276,0.0003700155513404021,5.154202635326471E-8,30.14812709211997,0,0,0,0,0,65.16283868,15.830195746897996,0.002498445183367008,16.0066219927276,-41.51806501832651,-16.69022058234765,100000000,81478,8362,1534617,24564034.2226136513292,356.279956948099,5702.838594453483952668644832,21,336.1390618472796,2979213,47687136.3268199713788,0.05771573266740321,0.03105418041737742,0.047599427311306286
2018-10-29,4601,4311,31512552,7309.80097425191,1526268252.46296,0.024545709955218566,4.87115995802195E-8,2420.820644332443,0,0,0,0,0,72.76076914,15.09732954677273,0.002436944087434345,15.2626825246296,-44.99822586585431,-20.275111253248507,100000000,98625,9625,1374367,20976527.1933276094632,284.927896103896,4348.764020644411770900516922,22,335.7790155418512,2742431,41856853.6987024785576,0.05777765330660292,0.031958229916794714,0.04787351629894206
2018-10-30,4304,4141,36352334,8778.6365612171,1511054863.90633,0.03352745024099417,0,2423.7999602721134,0,0,0,0,0,89.95264893,14.963087666445704,0.0024091429460751405,15.1105486390633,-47.27692054959214,-19.794326953676954,100000000,72293,8912,1111696,16798336.4798521143568,238.78736535009,3608.208098516313448254170697,20,302.210972781266,2128073,32156350.5739773540209,0.057677660651021215,0.03192206702270925,0.04756707801676387
2018-10-31,2772,2854,23994742,8407.4078486335,1528801551.02538,0.028114645266243098,0,2443.5843933158844,0,0,0,0,0,55.96346705,15.121856850321882,0.002424238375066497,15.2880155102538,-46.553362997253096,-17.645885463407936,100000000,86915,5158,1786880,27317849.154962310144,512.548662272198,7835.851898577199716275663852,23,351.6243567358374,2643726,40417324.0928612376588,0.05765034362033261,0.0320750676897759,0.045169352114657835
2018-11-01,5469,2518,25725319,10216.5683081811,1566200183.91635,0.031468568847933774,0,2926.041937187321,0,0,0,0,0,13.90090352,15.332747909287466,0.0024691876705727526,15.6620018391635,-41.95892484592424,-14.959545440769448,100000000,92983,7827,7193777,112668948.6045320855395,1090.33614411652,17076.84669445937522984333102,40,626.48007356654,8534061,133660479.0775334979735,0.057699828405169545,0.03255647961189558,0.04527815740834896
2018-11-02,4345,3680,27138919,7374.70625,1608315131.71869,0.052350779187441306,0,5013.634122781041,0,0,0,0,0,24.0348101,15.676224525452298,0.002533510430239073,16.0831513171869,-34.5804227991572,-10.044925169124314,100000000,95770,8179,4160632,66916074.0311299661208,1085.72698373884,17461.9113686246845033130692,25,402.0787829296725,8880161,142820973.0839817390909,0.05776101367440665,0.0327290763688399,0.045069623628461536
2018-11-03,3692,2420,18352876,7583.83305785124,1584483980.56665,0.0001881491067291843,0,12.14634188311589,0,0,0,0,0,49.87376949,15.429891023701428,0.0025021720673235196,15.8448398056665,-40.70619267560968,-11.368504876279308,100000000,64557,6912,2005062,31769886.190429283823,470.888165509259,7461.147548878382061566416124,23,364.4313155303295,3254779,51571451.8578474052035,0.05767710632034423,0.03278744998515308,0.04428530886873977
2018-11-04,4098,2309,8057549,3489.62711130359,1671182095.80778,0.0019269983050107882,0,40.54019034081685,0,0,0,0,0,60.05392843,16.331727091767227,0.002602916281409096,16.7118209580778,-36.90083934665564,-7.621552381866594,100000000,21038,7754,1665170,27828022.904762410226,415.081506319319,6936.767816617698045679245018,25,417.795523951945,3218542,53787697.6500536385676,0.057854173879270436,0.034315285592345236,0.036731709839945524
2018-11-05,3916,3269,11443336,3500.56163964515,1623344414.60151,0.0005702100308939897,0,16.558329087130048,0,0,0,0,0,63.20077813,15.877880812273792,0.002535308281365238,16.2334441460151,-38.333854661151875,-8.904570352855215,100000000,29039,7573,1582259,25685513.1010297061109,440.417139838901,7149.487040522521120335113405,21,340.9023270663171,3335279,54143065.3578770967129,0.05787193459696321,0.03458371415615732,0.03670128495005334
2018-11-06,4207,4221,10969702,2598.83961146648,1690196874.76613,0.0000442342599239249,0,1.2738139830293504,0,0,0,0,0,63.93735163,16.55803345036441,0.0026240626741537575,16.9019687476613,-36.04781679635632,-6.309574188488666,100000000,28797,8210,1564031,26435203.0823734507003,419.560170523752,7091.392889955902065946101198,25,422.5492186915325,3444589,58220335.6265378897057,0.057758874921575505,0.0353852924170948,0.03680173872126691
2018-11-07,4026,4028,11451414,2842.95283018868,1663494164.57233,0.09100820172894032,0,2563.3370098973696,0,0,0,0,0,80.5255419,16.321955261084973,0.0025588793722206276,16.6349416457233,-36.6679620887871,-9.505450153155701,100000000,28166,7601,1241842,20657969.2032083143186,336.0998552822,5591.00147975544303254461526,22,365.9687162059126,2554695,42497202.2476210858935,0.05735278519767086,0.03524365699536892,0.03527007339666571
2018-11-08,3865,3786,10097311,2667.01294241944,1621499512.66643,0.0029450124398010045,0,71.80529330723317,0,0,0,0,0,30.26836844,15.932996985783792,0.0025309224945833575,16.2149951266643,-47.85522692645155,-10.68027473581394,100000000,24382,7389,3303779,53570760.3845758543897,670.052239815943,10864.89380322601458500354893,25,405.3748781666075,4951016,80280700.3120369759288,0.05733078432336837,0.03544112268532928,0.03521920369794517
2018-11-09,3671,3810,12572195,3299.78871391076,1578395736.39816,0.0018995360013473383,0,54.48059205464742,0,0,0,0,0,31.59392954,15.499928963842754,0.0024929731650256354,15.7839573639816,-50.39799245632175,-12.389348588624257,100000000,28681,7372,3165165,49958829.409966820964,1114.24525230602,17587.19955541714024788884923,20,315.679147279632,8214216,129652835.1225354824256,0.057238709797989694,0.0356883022496667,0.03535651170135593
2018-11-10,3796,4203,11784259,2803.77325719724,1583130126.94777,0.002310479860563104,0,71.23902554072839,0,0,0,0,0,28.97781343,15.497739239346977,0.002491896796442743,15.8313012694777,-44.13513204017319,2.4927626144903057,100000000,30833,7562,3450916,54632490.8516609065732,802.685268447501,12707.55230936397099391614023,24,379.9512304674648,6069906,96094510.5634103080962,0.05723422361520591,0.02183351114524414,0.034921233238261046
2018-11-11,3780,4181,18008459,4307.21334608945,1560559818.15016,0.000710547267742739,4.89997374768606E-8,40.47916729604055,0,0,0,0,0,31.26565237,15.550681617262013,0.0024632325021009716,15.6055981815016,-45.25163038509262,0.8879277000311051,100000000,56969,7305,3198398,49912914.0125183544368,743.035181382615,11595.50847537624815600483468,22,343.3231599930352,5427872,84705189.4126234525952,0.057163553354817785,0.022007941348910005,0.034958394269003254
2018-11-12,3847,4025,20595423,5116.87527950311,1556381273.88171,0.036484712192451974,4.8454995263918395E-8,2397.373953453504,0,0,0,0,0,39.53558341,15.820455076722046,0.002462372988882166,15.5638127388171,-41.71573410654903,-0.3554882545899717,100000000,65709,7419,2529367,39366594.3357435917757,662.473783528778,10310.6179112175569544955285,24,373.5315057316104,4914893,76494474.2833229930703,0.05715102454926516,0.021941163622486305,0.03455887947726794
2018-11-13,4097,3851,19505291,5064.99376785251,1510175286.12264,0.0005253886521667924,0,34.139754617802154,0,0,0,0,0,52.90666576,15.485819771273949,0.0024093653897579756,15.1017528612264,-47.015781793171726,-2.2050571391773617,100000000,64980,7559,1890121,28544140.2198141043944,542.414605106496,8191.411314638013844281166694,22,332.2385629469808,4100112,61918878.1273486973568,0.05699372023837202,0.02253209222341907,0.03464425048043647
2018-11-14,4708,4187,15326767,3660.56054454263,1313131173.77334,0.0007898407151212907,0,36.40533824136879,0,0,0,0,0,24.16937706,13.398990709313459,0.002355705623202858,13.1313117377334,-55.82439370666085,-17.347050028229454,100000000,46092,8112,4137467,54330368.9815845972978,836.939349112426,10990.11149877095138498301523,26,341.4141051810684,6789252,89151784.4780299614168,0.057745938000496995,0.033357931977059954,0.03878819417958574
2018-11-15,4146,4304,11704541,2719.45655204461,1279701670.5848,0.0008253332293205966,0,25.577902109874735,0,0,0,0,0,24.77351434,13.014950308231723,0.0023105311310943604,12.797016705848,-56.57770833313378,-20.65054412683354,100000000,30991,7651,4036569,51656040.927308155512,821.725395373154,10515.63361220980458181400459,25,319.9254176462,6287021,80455112.767017198808,0.05776037780083594,0.03328881963091276,0.038862598938665206
2018-11-16,3523,4137,13197089,3190.01426154218,1252650532.53665,0.0005665753277908699,0,21.810317243309406,0,0,0,0,0,29.31904753,12.70942705944388,0.002279197294645234,12.5265053253665,-56.22724423600389,-23.919017723801655,100000000,38495,6339,3410752,42724803.091504440608,1001.40526896987,12544.10843460114885063520736,24,300.636127808796,6347908,79517103.366936608282,0.05744350928395486,0.03293497730013925,0.0378392897928229
2018-11-17,3568,3553,13787077,3880.40444694624,1228437605.50912,0.0007351798992594786,0,28.94550299364223,0,0,0,0,0,44.58553289,12.764449354868034,0.002233079413115125,12.2843760550912,-69.4006211629742,-24.927099295914466,100000000,39372,6299,2242880,27552381.366442950656,517.155580250834,6352.933626790140672298746061,25,307.10940137728,3257563,40017128.9151510547456,0.0574476954009261,0.032984023533336466,0.037766220494336186
2018-11-18,3393,3313,7818955,2360.08300633867,1239532644.58715,0.0010540718430219872,0,20.307748127661036,0,0,0,0,0,79.21381869,12.88180788431285,0.002231230737726149,12.3953264458715,-70.53747802640154,-24.374222469297198,100000000,19266,6094,1262406,15647934.477226856829,410.405973088284,5087.116011764833790416819506,23,285.0925082550445,2501014,31000884.975694863701,0.05714065189943019,0.03309703200722859,0.037765165275641055
2018-11-19,5541,4005,11998506,2995.88164794007,1001096431.78998,0.0007618795855776775,0,23.657884891358222,0,0,0,0,0,12.73975746,10.336403497009739,0.0020890122007537477,10.0109643178998,-74.57228358498337,-39.21504353457927,100000000,31052,10860,7849443,78580493.7883883598114,872.504327808471,8734.609692903753385491369206,65,650.712680663487,9475397,94857861.2649348112206,0.058814387762550976,0.049732315904690974,0.04526216906074405
2018-11-20,4842,4059,30357023,7478.94136486819,864862718.431274,0.0005127700364988322,2.5473891296592698E-8,54.635647388902356,0,0,0,0,0,13.6196381,8.894802418245987,0.0020031420377056735,8.64862718431274,-76.065949188664,-47.06445236422816,100000000,106550,10303,7342339,63501152.67183961909886,861.398039405998,7449.910500120411138293463815,41,354.59371455682234,8874984,76756427.88274061849616,0.059509105833768325,0.0550339615812783,0.04716744966686665
2018-11-21,4993,4711,12088516,2566.01910422416,909816660.445663,0.0009087256397642461,0,25.208957972698403,0,0,0,0,0,20.29565492,9.344603284842155,0.0019998950578979133,9.09816660445663,-73.6597354831603,-45.161459725340144,100000000,27741,9219,4927163,44828149.86131434244069,792.873413602343,7213.694413198366205606409884,22,200.15966529804586,7309500,66503048.795275736985,0.05961990238714357,0.056208183976624734,0.04769033952901209
2018-11-22,3754,4010,10722435,2673.92394014963,836432105.246256,0.0010173820072196008,0,24.500593497861747,0,0,0,0,0,7.43452912,8.698698283083969,0.001943556750871755,8.36432105246256,-76.63880757337617,-49.132638458641715,100000000,24082,7048,13450751,112506399.76073183138256,2379.82931328036,19905.65642633843217328968332,27,225.83666841648912,16773037,140295066.49283345999472,0.059876879127491046,0.05736004678633816,0.04803281072519912
2018-11-23,3286,5231,10925036,2088.5176830434,848388554.787848,0.0011545930097448616,0,26.947046254435087,0,0,0,0,0,36.3673789,8.83849576790608,0.001977645092312266,8.48388554787848,-75.94935736871368,-48.75374078985477,100000000,23339,6270,2749717,23328284.31705577039016,874.175598086124,7416.405722910894044256526212,27,229.06490979271896,5481081,46500863.88265132703688,0.05987788354990097,0.057506595533781346,0.04768747950977662
2018-11-24,3182,4489,11609576,2586.22766763199,735053755.770409,0.0008749067988775853,0,22.231381759481327,0,0,0,0,0,67.9305831,7.671312378610618,0.0019311417579611048,7.35053755770409,-78.89789706489752,-55.168067818847476,100000000,25410,6220,1472091,10820660.18385817155219,470.759163987138,3460.332915520836553713569994,27,198.46451405801043,2928122,21523270.73453961541898,0.0603675034942881,0.06153664229833756,0.050571626885990734
2018-11-25,3985,4140,10786751,2605.49541062802,755941950.540289,0.09228906741611011,0,2293.198747155716,0,0,0,0,0,44.84622677,7.896835025136038,0.0019153040603952947,7.55941950540289,-80.29679744001832,-52.9132952134467,100000000,24848,7954,2229842,16856311.10876659104338,460.859693236108,3483.831754303027147294435552,30,226.7825851620867,3665678,27710397.77372625500942,0.060024681189534364,0.06234007602429199,0.05087300801959814
2018-11-26,3899,4645,10273061,2211.63853606028,700963392.520241,0.0005790633506883887,0,14.295916001794186,0,0,0,0,0,33.26100174,7.5576085309789605,0.0018943492311248103,7.00963392520241,-81.79274429566867,-55.87792573181108,100000000,24688,7494,3006524,21074632.62733525052284,732.85721910862,5137.060825393278641653275774,32,224.30828560647712,5492032,38497133.82549724219712,0.06021812346354778,0.06294162415578093,0.050376342972030634
2018-11-27,3539,3676,14357879,3905.8430359086,715980700.913289,0.0003142167419827141,0,14.016894643107696,0,0,0,0,0,19.02420297,7.705290897529969,0.00189585622155089,7.15980700913289,-82.1620035581773,-55.26971891767135,100000000,44609,7047,5256462,37635253.47084068923518,1036.24563644104,7419.318770973930689876009806,27,193.31478924658803,7302423,52283939.37905322599247,0.0601915776114068,0.06325136115422167,0.05049485909646822
2018-11-28,4574,3855,13788156,3576.69416342412,826708513.788734,0.0005238878254257027,0,20.80463332330438,0,0,0,0,0,23.331043,8.999179718533151,0.0019643896207509485,8.26708513788734,-78.2488308731344,-45.8346517753571,100000000,39712,8347,4286135,35433842.9574787540309,993.65460644543,8214.627229138308233057197856,25,206.6771284471835,8294035,68567493.4816174240169,0.0611228726499776,0.07033874453263417,0.05455325202364892
2018-11-29,4011,3609,9302813,2577.67054585758,834999420.865045,0.0598292718099777,0,1272.9874163009874,0,0,0,0,0,32.79536903,9.653216391142328,0.0019697844834131407,8.34999420865045,-74.31898635134539,-44.74062849667605,100000000,21277,7170,3049211,25460894.19095324729495,709.168061366806,5921.549205372697028975686963,25,208.74985521626125,5084735,42457507.80252224588075,0.061097196314716974,0.07053536404283971,0.05464007433496867
2018-11-30,3600,3291,24952944,7582.17684594348,762396556.288917,0.0005537681430095314,0,15.109563782015062,0,0,0,0,0,18.84775743,8.83242565028554,0.0019187829320465736,7.62396556288917,-76.78808201234652,-50.13109740910642,100000000,27285,6873,5305671,40450252.99201974548307,1082.43838207479,8252.472948887668804571421024,28,213.47103576089676,7439599,56719246.57770470624283,0.0613893313948774,0.07144089801136408,0.05554653500101489
